ont_ene,ont_10s,ont_10n,ont_30r
94.34,1.34,0.15,0.15
78.25,1.38,0.15,0.15
78.22,1.38,0.15,0.15
78.22,1.38,0.15,0.15
34.53,1.44,0.15,0.15
34.53,1.44,0.15,0.15
34.53,1.44,0.15,0.15
34.53,1.44,0.15,0.15
34.53,1.44,0.15,0.15
34.53,1.44,0.15,0.15
34.52,1.44,0.15,0.15
34.53,1.44,0.15,0.15
