ont_ene,ont_10s,ont_10n,ont_30r
14.47,1.4,0.15,0.15
72.27,4.76,0.16,0.16
74.13,1.35,0.16,0.16
72.24,1.35,0.16,0.16
77.82,1.35,0.15,0.15
77.82,1.35,0.15,0.15
77.82,2.78,0.15,0.15
77.82,2.78,0.15,0.15
77.82,2.79,0.15,0.15
77.85,2.72,0.11,0.11
77.85,2.71,0.1,0.1
77.85,2.71,0.1,0.1
