ont_ene,ont_10s,ont_10n,ont_30r
125.44,1.3,1.3,0.1
125.62,1.3,1.3,0.1
125.63,1.3,1.3,0.1
125.62,1.3,1.3,0.1
125.44,1.3,1.3,0.1
129.09,4.75,4.75,0.1
134.33,9.99,9.99,0.1
150.06,23.6,23.6,0.1
152.62,18.83,18.83,0.1
155.33,13.82,13.82,0.1
153.61,17,17,0.1
153.61,17,17,0.1
