ont_ene,ont_10s,ont_10n,ont_30r
86.85,0.16,0.16,0.16
86.73,0.26,0.26,0.26
86.8,0.27,0.27,0.27
87.07,0.27,0.27,0.27
86.78,1.39,0.27,0.27
86.51,1.39,0.27,0.27
86.51,1.39,0.27,0.27
85.59,1.39,0.43,0.43
86.41,1.39,0.75,0.75
85.39,1.2,0.27,0.27
84.94,0.75,0.37,0.37
84.72,0.75,0.75,0.75
