ont_ene,ont_10s,ont_10n,ont_30r
86.54,1.31,0.13,0.13
83.86,1.31,0.13,0.13
63.7,1.33,0.13,0.13
64.02,1.33,0.13,0.13
14.4,1.37,0.13,0.13
14.38,1.37,0.13,0.13
13.39,1.37,0.13,0.13
14,1.37,0.13,0.13
14.37,1.37,0.13,0.13
14.37,1.37,0.13,0.13
14.37,1.37,0.13,0.13
13.39,1.37,0.13,0.13
