ont_ene,ont_10s,ont_10n,ont_30r
91.05,26.14,26.14,7.99
94.94,29.77,29.77,7.99
91.68,26.51,26.51,4.73
88.45,23.28,23.28,1.5
86.75,21.58,21.58,0.75
86.75,21.58,21.58,0.75
86.38,21.22,21.22,0.75
82.92,26.14,26.14,0.75
82.37,26.98,26.98,0.75
80.92,28.94,28.94,0.75
80.17,28.19,28.19,0.75
81.17,28.85,28.85,0.75
