ont_ene,ont_10s,ont_10n,ont_30r
77.81,0.99,0.27,0.27
78.32,0.99,0.37,0.37
78.7,0.99,0.75,0.75
77.81,0.99,0.27,0.27
78.12,0.99,0.17,0.17
77.81,0.99,0.27,0.27
77.82,0.99,0.27,0.27
78.22,0.99,0.27,0.27
78.32,0.99,0.37,0.37
78.94,0.99,0.99,0.99
78.94,0.99,0.98,0.98
80.78,0.99,0.99,0.99
