ont_ene,ont_10s,ont_10n,ont_30r
87.56,1.41,0.19,0.19
87.56,1.41,0.19,0.19
87.56,1.41,0.19,0.19
87.56,1.41,0.19,0.19
87.56,1.41,0.19,0.19
87.55,1.41,0.19,0.19
87.56,1.41,0.19,0.19
87.56,1.41,0.19,0.19
95.52,8.96,0.75,0.75
103.31,15.94,0.75,0.75
103.31,15.95,0.75,0.75
119.23,31.69,16.67,16.67
