ont_ene,ont_10s,ont_10n,ont_30r
88.06,1.35,1.35,0.75
88.09,1.35,1.35,0.46
88.09,1.35,1.35,0.45
88.13,1.35,1.35,0.49
88.53,1,1,0.75
88.21,1,1,0.56
88.43,0.17,0.17,0.1
88.74,0.27,0.27,0.26
88.73,0.26,0.26,0.26
88.74,0.26,0.26,0.26
88.73,0.26,0.26,0.26
89.08,0.61,0.61,0.38
