ont_ene,ont_10s,ont_10n,ont_30r
76.84,1.47,1.47,0.75
76.84,1.47,1.47,0.75
76.84,1.47,1.47,0.75
76.84,1.47,1.47,0.75
76.84,1.47,1.47,0.75
77.92,1.47,1.47,0.75
77.71,1.47,1.47,0.75
82.37,1.47,1.47,0.75
106.53,1.45,1.45,1.45
122.08,17,17,17
122.08,17,17,17
145.13,30.1,30.1,30
