ont_ene,ont_10s,ont_10n,ont_30r
84.34,1.4,0.37,0.37
84.62,1.4,0.27,0.27
84.64,1,0.27,0.27
86.26,1,0.37,0.37
86.25,1.4,0.37,0.37
86.26,1,0.37,0.37
86.26,1,0.37,0.37
86.26,1.4,0.37,0.37
86.26,1.4,0.37,0.37
86.26,1.4,0.37,0.37
86.75,1.4,0.37,0.37
86.27,1.4,0.37,0.37
