ont_ene,ont_10s,ont_10n,ont_30r
73.17,1.37,0.27,0.27
75.77,1.37,0.59,0.59
75.43,1.37,0.27,0.27
74.73,1.37,0.27,0.27
74.73,1.37,0.27,0.27
74.73,1.37,0.27,0.27
73.19,1.37,0.27,0.27
73.19,1.37,0.27,0.27
74.73,1.37,0.27,0.27
75.43,1.37,0.27,0.27
75.77,1.37,0.59,0.59
75.43,1.37,0.27,0.27
