ont_ene,ont_10s,ont_10n,ont_30r
67.46,6.99,6.99,6.99
74.56,14.56,14.56,14.56
75.12,14.25,14.25,14.25
69.57,17.28,17.28,17.28
74.56,14.56,14.56,14.56
74.56,14.56,14.56,14.56
74.56,14.56,14.56,14.56
75.12,14.25,14.25,14.25
74.56,14.56,14.56,14.56
78.22,12.56,12.56,12.56
78.55,12.38,12.38,12.38
78.22,12.56,12.56,12.56
