ont_ene,ont_10s,ont_10n,ont_30r
112.07,18.11,18.11,9.99
112.07,30.1,30.1,20.1
112.07,30.1,30.1,20.1
112.07,30.1,30.1,20.1
95.65,22.12,22.12,3.68
80.25,6.74,6.74,0.75
79.68,6.17,6.17,0.75
79.68,6.15,6.15,0.75
79.68,2.94,2.94,0.75
79.68,2.94,2.94,0.75
79.68,2.94,2.94,0.75
78.91,2.17,2.17,0.75
