ont_ene,ont_10s,ont_10n,ont_30r
69.92,1.26,0.12,0.12
77.26,1.26,0.12,0.12
77.44,1.26,0.12,0.12
76.9,1.26,0.12,0.12
77.26,1.26,0.12,0.12
77.26,1.26,0.12,0.12
77.26,1.26,0.12,0.12
77.26,1.26,0.12,0.12
77.26,1.26,0.12,0.12
77.26,1.26,0.12,0.12
76.91,1.26,0.15,0.15
76.9,1.26,0.15,0.15
