ont_ene,ont_10s,ont_10n,ont_30r
68.15,1.39,0.27,0.27
67.33,1.4,0.27,0.27
15.56,1.17,0.27,0.27
55,1.41,0.27,0.27
55,1.41,0.27,0.27
55,1.41,0.27,0.27
14.7,0.3,0.27,0.27
15.56,1.17,0.27,0.27
14.7,0.3,0.27,0.27
14.69,0.3,0.27,0.27
14.66,0.27,0.27,0.27
14.66,0.27,0.27,0.27
