ont_ene,ont_10s,ont_10n,ont_30r
0,1.64,0.13,0.13
0,1.64,0.13,0.13
0,1.64,0.13,0.13
0,1.64,0.13,0.13
0,1.64,0.13,0.13
5.81,1.63,0.13,0.13
5.98,1.63,0.13,0.13
6.2,1.63,0.13,0.13
6.2,1.63,0.13,0.13
7.33,1.63,0.13,0.13
7.48,1.63,0.13,0.13
14.35,1.62,0.13,0.13
