ont_ene,ont_10s,ont_10n,ont_30r
79.75,1.25,0.16,0.16
79.77,1.25,0.16,0.16
75.2,1.25,0.15,0.15
79.74,1.25,0.27,0.27
79.74,1.25,0.27,0.27
79.74,1.25,0.27,0.27
79.75,1.25,0.19,0.19
79.75,1.25,0.19,0.19
79.74,1.25,0.19,0.19
79.75,1.25,0.19,0.19
79.77,1.25,0.16,0.16
79.77,1.25,0.16,0.16
