ont_ene,ont_10s,ont_10n,ont_30r
14.34,0.99,0.15,0.15
14.39,1.37,0.15,0.15
63.7,1.33,0.15,0.15
63.7,1.33,0.15,0.15
63.7,1.33,0.15,0.15
63.7,1.33,0.15,0.15
75,1.32,0.15,0.15
77.24,1.32,0.15,0.15
77.24,1.32,0.15,0.15
77.24,1.32,0.15,0.15
77.24,1.32,0.15,0.15
77.25,1.32,0.13,0.13
