ont_ene,ont_10s,ont_10n,ont_30r
84.63,0.16,0.16,0.16
85.79,1.08,0.26,0.26
86.24,1.33,0.27,0.27
86.05,1.33,0.27,0.27
86.26,0.27,0.27,0.27
86.24,1.33,0.27,0.27
86.24,1.33,0.27,0.27
86.05,1.34,0.27,0.27
87.1,1.34,0.37,0.37
87.1,1.34,0.37,0.37
87.1,1.34,0.37,0.37
84.4,1.34,0.37,0.37
