ont_ene,ont_10s,ont_10n,ont_30r
14.35,1.42,0.15,0.15
14.38,1.42,0.15,0.15
14.37,1.42,0.15,0.15
14.38,1.42,0.15,0.15
14.39,1.42,0.15,0.15
14.4,1.42,0.15,0.15
55.71,1.38,0.12,0.12
55.71,1.38,0.12,0.12
56.01,1.38,0.12,0.12
58.52,1.38,0.12,0.12
69.54,1.37,0.12,0.12
68.28,1.37,0.12,0.12
