ont_ene,ont_10s,ont_10n,ont_30r
152.77,57.13,30.1,0.1
152.78,57.14,30.1,0.1
229.07,146.14,74.67,0.1
226.31,143.38,71.91,0.1
226.31,143.38,71.91,0.1
226.31,143.38,71.91,0.1
232.29,149.36,77.89,6.08
235.51,152.58,81.11,9.3
235.51,152.58,81.12,9.31
235.51,152.58,81.11,9.31
236.2,153.27,81.8,9.99
236.2,153.27,81.8,9.99
