ont_ene,ont_10s,ont_10n,ont_30r
14.4,1.36,0.75,0.75
79.48,1.3,0.75,0.75
79.49,1.3,0.75,0.75
79.5,1.3,0.75,0.75
79.49,1.3,0.75,0.75
79.49,1.3,0.75,0.75
105.78,27.58,0.75,0.75
79.5,1.3,0.75,0.75
135.03,56.83,30,30
135.03,56.83,30,30
135.03,56.83,30,30
173.13,81.05,30.1,30
