ont_ene,ont_10s,ont_10n,ont_30r
100.2,1.4,0.26,0.26
82.81,0.15,0.15,0.15
82.58,0.76,0.16,0.16
82.5,0.99,0.27,0.27
78.95,1.42,0.27,0.27
74.69,1.42,0.27,0.27
74.69,1.42,0.27,0.27
74.69,1.42,0.27,0.27
14.4,1.47,0.37,0.37
74.59,1.42,0.75,0.75
74.59,1.42,0.75,0.75
14.4,1.47,0.75,0.75
