ont_ene,ont_10s,ont_10n,ont_30r
88.55,26.68,26.68,0.1
88.64,26.55,26.55,0.1
88.64,26.55,26.55,0.1
88.89,26.17,26.17,0.1
88.64,26.55,26.55,0.1
88.54,26.7,26.7,0.1
88.55,26.68,26.68,0.1
87.82,27.78,27.78,0.1
86.82,29.28,29.28,0.1
87.82,27.78,27.78,0.1
86.28,30.1,30.1,0.1
86.99,29.03,29.03,0.1
