ont_ene,ont_10s,ont_10n,ont_30r
82.2,1.32,0.15,0.15
80.73,1.32,0.15,0.15
80.73,1.32,0.15,0.15
80.63,1.24,0.15,0.1
80.61,1.32,0.15,0.15
80.62,1.32,0.15,0.15
80.62,1.32,0.15,0.15
80.63,1.32,0.15,0.15
80.64,1.32,0.15,0.15
80.63,1.32,0.15,0.15
80.63,1.32,0.15,0.15
80.61,1.32,0.15,0.15
