ont_ene,ont_10s,ont_10n,ont_30r
81.89,3.99,0.75,0.75
80.62,3.99,0.75,0.75
80.62,3.99,0.75,0.75
80.64,3.99,0.75,0.75
80.63,3.99,0.75,0.75
81.81,4.99,0.75,0.75
80.64,3.99,0.75,0.75
81.64,4.98,0.75,0.75
80.63,3.99,0.75,0.75
80.64,3.99,0.75,0.75
80.63,3.99,0.75,0.75
81.92,4.98,0.27,0.27
