ont_ene,ont_10s,ont_10n,ont_30r
155.13,35.58,30.1,30
130.75,11.2,9.99,9.99
95.65,1.32,0.37,0.37
83.25,1.33,0.37,0.37
82.61,1.33,0.37,0.37
82.52,1.33,0.75,0.75
75.2,1.34,0.75,0.75
14.4,1.39,0.75,0.75
14.4,1.39,0.75,0.75
14.4,1.39,0.75,0.75
14.4,1.39,0.75,0.75
14.4,1.39,0.75,0.75
