ont_ene,ont_10s,ont_10n,ont_30r
106.32,1.34,0.15,0.15
79.81,1.36,0.15,0.15
54.92,1.38,0.15,0.15
54.92,1.38,0.15,0.15
79.81,1.36,0.15,0.15
54.92,1.38,0.15,0.15
54.92,1.38,0.15,0.15
54.92,1.38,0.15,0.15
54.92,1.38,0.15,0.15
54.92,1.38,0.15,0.15
54.91,1.38,0.16,0.16
54.92,1.38,0.16,0.16
