ont_ene,ont_10s,ont_10n,ont_30r
79.7,1.25,0.75,0.75
80.65,1.25,0.75,0.75
80.65,1.25,0.65,0.65
80.65,1.25,0.65,0.65
80.65,1.25,0.65,0.65
81.01,1.25,0.75,0.75
81.01,1.25,0.75,0.75
81.01,1.25,0.75,0.75
81.01,1.25,0.75,0.75
81.01,1.25,0.75,0.75
81.01,1.25,0.75,0.75
81.01,1.25,0.75,0.75
