ont_ene,ont_10s,ont_10n,ont_30r
92.93,1.37,0.15,0.15
100.44,1.36,0.15,0.15
76.77,1.38,0.15,0.15
76.77,1.38,0.15,0.15
75.51,1.38,0.12,0.12
75.51,1.38,0.12,0.12
55,1.4,0.12,0.12
67.64,1.39,0.12,0.12
54.94,1.4,0.12,0.12
54.94,1.4,0.12,0.12
54.92,1.4,0.15,0.15
54.92,1.4,0.15,0.15
