ont_ene,ont_10s,ont_10n,ont_30r
80.56,1.33,0.16,0.16
82,1.44,0.75,0.75
82.1,1.32,0.75,0.75
82.02,1.33,0.75,0.75
82.26,1.32,0.75,0.75
82.02,1.33,0.75,0.75
82.25,1.32,0.17,0.17
82.25,1.32,0.17,0.17
82.67,1.32,0.17,0.17
82.26,1.32,0.16,0.16
82.26,1.32,0.16,0.16
83.06,1.32,0.17,0.17
