ont_ene,ont_10s,ont_10n,ont_30r
68.16,0.11,0.11,0.11
68.16,0.11,0.11,0.11
59.97,0.11,0.11,0.11
59.97,0.12,0.12,0.12
59.97,0.11,0.11,0.11
59.97,0.12,0.12,0.12
68.16,0.11,0.11,0.11
68.16,0.11,0.11,0.11
59.96,0.15,0.12,0.12
59.96,0.15,0.12,0.12
59.96,0.15,0.12,0.12
59.96,0.15,0.12,0.12
