ont_ene,ont_10s,ont_10n,ont_30r
77.88,3.99,3.99,0.17
79.31,5.39,5.39,0.75
79.31,5.39,5.39,0.75
82.61,4.6,4.6,0.75
83.78,5.77,5.77,0.75
82.61,4.61,4.61,0.75
95.65,17,17,0.75
90.97,12.96,12.96,0.75
79.96,2.12,2.12,0.75
83.78,5.77,5.77,0.75
83.78,5.78,5.78,0.75
88.79,10.78,10.78,0.75
