ont_ene,ont_10s,ont_10n,ont_30r
5.98,1.4,0.15,0.15
5.63,1.4,0.15,0.15
5.63,1.4,0.15,0.15
0,1.4,0.15,0.15
0,1.4,0.15,0.15
0,1.4,0.15,0.15
0,1.4,0.15,0.15
0,1.4,0.15,0.15
0,1.4,0.15,0.15
0,1.4,0.15,0.15
0,1.4,0.15,0.15
0,1.4,0.15,0.15
