ont_ene,ont_10s,ont_10n,ont_30r
79.23,0.75,0.75,0.75
79.35,0.78,0.78,0.75
79.37,0.75,0.75,0.75
79.9,0.5,0.5,0.5
79.94,0.44,0.44,0.44
80.13,0.16,0.16,0.15
80.13,0.16,0.16,0.15
80.05,0.16,0.16,0.16
80.13,0.16,0.16,0.15
80.05,0.16,0.16,0.16
80.13,0.16,0.16,0.15
80.13,0.16,0.16,0.15
