ont_ene,ont_10s,ont_10n,ont_30r
155.03,9.99,9.99,0.1
102.67,9.99,9.99,0.1
102.67,9.99,9.99,0.1
102.66,9.99,9.99,0.1
119.23,9.99,9.99,0.1
102.66,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.23,9.99,9.99,0.1
102.67,9.99,9.99,0.1
98.5,9.99,9.99,0.1
