ont_ene,ont_10s,ont_10n,ont_30r
83.91,0.15,0.15,0.15
86.07,0.15,0.15,0.15
83.91,0.15,0.15,0.15
86.07,0.15,0.15,0.15
86.07,0.15,0.15,0.15
86.06,0.13,0.13,0.01
83.91,0.13,0.13,0.01
83.08,0.13,0.13,0.01
86.06,0.13,0.13,0.01
86.06,0.13,0.13,0.01
83.91,0.13,0.13,0.01
83.91,0.13,0.13,0.01
