ont_ene,ont_10s,ont_10n,ont_30r
115.15,22.15,22.15,13.25
115.15,22.15,22.15,13.25
99.96,9.99,9.99,4.76
105.19,14.39,14.39,4.76
105.19,14.39,14.39,4.76
99.96,9.99,9.99,4.76
100.79,9.99,9.99,4.76
99.96,9.99,9.99,4.76
99.96,9.17,9.17,4.76
95.2,4.76,4.76,4.76
94.95,4.76,4.76,4.76
94.95,4.76,4.76,4.76
