ont_ene,ont_10s,ont_10n,ont_30r
57.92,0.15,0.1,0.1
57.9,0.15,0.1,0.1
55.36,0.16,0.1,0.1
55.36,0.16,0.1,0.1
55.18,0.93,0.1,0.1
55,1.4,0.12,0.12
49.94,1.4,0.12,0.12
49.94,1.4,0.12,0.12
55,1.4,0.12,0.12
49.94,1.4,0.12,0.12
49.94,1.4,0.12,0.12
49.94,1.4,0.12,0.12
