ont_ene,ont_10s,ont_10n,ont_30r
14.39,1.38,0.12,0.12
57.43,1.24,0.12,0.12
57.44,1.24,0.12,0.12
57.68,1.24,0.12,0.12
67.46,1.24,0.12,0.12
64,1.24,0.12,0.12
79.82,1.24,0.12,0.12
79.82,1.24,0.12,0.12
79.82,1.24,0.12,0.12
81.15,1.24,0.12,0.12
81.88,1.19,0.12,0.12
81.15,1.24,0.12,0.12
