ont_ene,ont_10s,ont_10n,ont_30r
112.39,30.1,30.1,16.53
95.2,17.56,17.56,0.75
94.64,17,17,0.75
94.64,17,17,0.75
94.64,17,17,0.75
92.57,17,17,0.75
92.58,17,17,0.75
89.63,17,17,0.75
89.63,17,17,0.75
83.75,16.26,16.26,0.75
83.07,15.58,15.58,0.75
83.07,15.58,15.58,0.75
