ont_ene,ont_10s,ont_10n,ont_30r
91.6,12.42,12.42,0.1
93.07,13.64,13.64,0.1
93.07,13.64,13.64,0.1
93.07,13.64,13.64,0.1
91.6,12.42,12.42,0.1
91.6,12.42,12.42,0.1
86.59,7.41,7.41,0.1
80.58,1.4,1.4,0.1
80.55,1.37,1.37,0.1
80.22,1.35,1.35,0.1
78.97,1.35,1.35,0.1
80.55,1.37,1.37,0.1
