ont_ene,ont_10s,ont_10n,ont_30r
72.27,1.35,0.15,0.15
77.44,1.34,0.16,0.16
75.2,1.35,0.16,0.16
14.4,1.4,0.16,0.16
14.4,1.4,0.16,0.16
14.39,1.4,0.16,0.16
14.36,1.4,0.16,0.16
14.34,1.4,0.16,0.16
14.32,1.4,0.16,0.16
7.33,1.4,0.16,0.16
5.92,1.41,0.16,0.16
5.63,1.41,0.16,0.16
