ont_ene,ont_10s,ont_10n,ont_30r
14,0.15,0.15,0.15
15.56,1.17,0.15,0.15
15.82,1.43,0.15,0.15
49.51,1.41,0.15,0.15
49.51,1.41,0.15,0.15
49.92,1.41,0.15,0.15
49.94,1.41,0.12,0.12
55,1.4,0.12,0.12
55.06,1.4,0.12,0.12
55.08,1.4,0.11,0.11
55.07,1.4,0.11,0.11
55.07,1.4,0.11,0.11
