ont_ene,ont_10s,ont_10n,ont_30r
5.92,0.16,0.16,0.16
6,0.16,0.16,0.16
6,0.16,0.16,0.16
6.2,0.16,0.16,0.16
6.18,0.16,0.16,0.16
6.2,0.16,0.16,0.16
14.32,0.16,0.16,0.16
14.35,0.15,0.15,0.15
7.33,0.16,0.16,0.16
14.36,0.16,0.16,0.16
14.36,0.16,0.16,0.16
14.38,0.16,0.16,0.16
