ont_ene,ont_10s,ont_10n,ont_30r
88.48,4.27,0.75,0.75
88.18,3.97,0.75,0.75
88.17,3.96,0.75,0.75
88.18,3.97,0.75,0.75
88.48,3.01,0.21,0.21
88.18,2.71,0.21,0.21
88.18,2.71,0.21,0.21
88.64,3.17,0.21,0.21
88.64,3.17,0.21,0.21
88.88,3.41,0.21,0.21
91.06,5.59,0.21,0.21
91.06,5.59,0.21,0.21
