mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-09-11,1,,,2022-08-21T15:36:38,37459,23648,13081,4125,,,10679,2140,,,7946,2227,3684,,,4943,3732,1211,,478,478,0,,315,72,,,17,0,,,13245,,,,,,,,,,,,,,,2000,100,1000,100,25213,11188,,11188,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,12954,12259,12585,,,
2022-09-11,2,,,2022-08-21T15:36:38,37459,23582,13081,4125,,,10679,2140,,,7946,2227,3618,,,4943,3732,1211,,478,478,0,,315,72,,,17,0,,,13245,,,,,,,,,,,,,,,2000,100,1000,100,25213,10829,,10829,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,12595,12618,12878,,,
2022-09-11,3,,,2022-08-21T15:36:38,37459,23500,13081,4125,,,10679,2140,,,7946,2227,3536,,,4943,3732,1211,,478,478,0,,315,72,,,17,0,,,13245,,,,,,,,,,,,,,,2000,100,1000,100,25213,10657,,10657,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,12423,12790,12968,,,
2022-09-11,4,,,2022-08-21T15:36:38,37459,23553,13081,4125,,,10679,2140,,,7946,2227,3604,,,4943,3732,1211,,478,478,0,,315,87,,,17,0,,,13260,,,,,,,,,,,,,,,2000,100,1000,100,25198,10620,,10620,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,12386,12812,13058,,,
2022-09-11,5,,,2022-08-21T15:36:38,37459,23578,13081,4125,,,10679,2140,,,7946,2227,3629,,,4943,3732,1211,,478,478,0,,315,87,,,17,0,,,13260,,,,,,,,,,,,,,,2000,100,1000,100,25198,10788,,10788,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,12554,12644,12915,,,
2022-09-11,6,,,2022-08-21T15:36:38,37459,23773,13081,4125,,,10679,2140,,,7946,2227,3824,,,4943,3732,1211,,478,478,0,,315,87,,,17,0,,,13260,,,,,,,,,,,,,,,2000,100,1000,100,25198,11226,,11226,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,12992,12206,12672,,,
2022-09-11,7,,,2022-08-21T15:36:38,37459,23804,13081,4125,,,10679,2140,,,7946,1600,3854,,,4943,3732,1211,,478,478,0,,315,87,,,17,0,,,12646,,,,,,,,,,,,,,,2000,100,1000,100,25812,11545,,11545,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,13311,12501,12384,,,
2022-09-11,8,,,2022-08-21T15:36:38,37459,23559,13081,4125,,,10679,2140,,,7946,1600,3605,,,4943,3732,1211,,478,478,0,,315,82,,,17,0,,,12642,,,,,,,,,,,,,,,2000,100,1000,100,25817,12023,,12023,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,13788,12029,11662,,,
2022-09-11,9,,,2022-08-21T15:36:38,37459,23744,13081,4125,,,10679,2140,,,7946,1600,3782,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12634,,,,,,,,,,,,,,,2000,100,1000,100,25824,12707,,12707,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,14473,11351,11162,,,
2022-09-11,10,,,2022-08-21T15:36:38,37459,23815,13081,4125,,,10679,2140,,,7946,1605,3853,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12639,,,,,,,,,,,,,,,2000,100,1000,100,25819,13085,,13085,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,14851,10968,10855,,,
2022-09-11,11,,,2022-08-21T15:36:38,37459,23764,13081,4125,,,10679,2140,,,7946,1601,3802,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12635,,,,,,,,,,,,,,,2000,100,1000,100,25823,13211,,13211,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,14976,10847,10679,,,
2022-09-11,12,,,2022-08-21T15:36:38,37459,23815,13081,4125,,,10679,2140,,,7946,1601,3852,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12635,,,,,,,,,,,,,,,2000,100,1000,100,25823,13428,,13428,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,15193,10630,10513,,,
2022-09-11,13,,,2022-08-21T15:36:38,37459,23893,13081,4125,,,10679,2140,,,7946,1601,3930,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12635,,,,,,,,,,,,,,,2000,100,1000,100,25823,13389,,13389,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,15155,10668,10629,,,
2022-09-11,14,,,2022-08-21T15:36:38,37459,23992,13081,4125,,,10679,2140,,,7946,1601,4029,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12635,,,,,,,,,,,,,,,2000,100,1000,100,25823,13249,,13249,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,15015,10808,10868,,,
2022-09-11,15,,,2022-08-21T15:36:38,37459,24300,13081,4125,,,10679,2140,,,7946,1601,4337,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12635,,,,,,,,,,,,,,,2000,100,1000,100,25823,13466,,13466,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,15231,10592,10960,,,
2022-09-11,16,,,2022-08-21T15:36:38,37459,24539,13081,4125,,,10679,2140,,,7946,1601,4576,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12635,,,,,,,,,,,,,,,2000,100,1000,100,25823,13905,,13905,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,15671,10152,10759,,,
2022-09-11,17,,,2022-08-21T15:36:38,37459,24528,13081,4125,,,10679,2140,,,7946,1601,4565,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12635,,,,,,,,,,,,,,,2000,100,1000,100,25823,14566,,14566,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,16331,9492,10088,,,
2022-09-11,18,,,2022-08-21T15:36:38,37459,24701,13081,4125,,,10679,2140,,,7946,1601,4738,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12635,,,,,,,,,,,,,,,2000,100,1000,100,25823,14680,,14680,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,16446,9377,10146,,,
2022-09-11,19,,,2022-08-21T15:36:38,37459,24518,13081,4125,,,10679,2140,,,7946,2236,4556,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,13256,,,,,,,,,,,,,,,2000,100,1000,100,25202,14712,,14712,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,16478,8724,9931,,,
2022-09-11,20,,,2022-08-21T15:36:38,37459,24304,13081,4125,,,10679,2140,,,7946,2236,4342,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,13256,,,,,,,,,,,,,,,2000,100,1000,100,25202,15252,,15252,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,17017,8185,9178,,,
2022-09-11,21,,,2022-08-21T15:36:38,37459,23936,13081,4125,,,10679,2140,,,7946,2232,3974,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,13252,,,,,,,,,,,,,,,2000,100,1000,100,25206,14589,,14589,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,16355,8851,9472,,,
2022-09-11,22,,,2022-08-21T15:36:38,37459,24074,13081,4125,,,10679,2140,,,7946,2441,4111,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,13457,,,,,,,,,,,,,,,2000,100,1000,100,25001,13616,,13616,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,15382,9619,10583,,,
2022-09-11,23,,,2022-08-21T15:36:38,37459,23830,13081,4125,,,10679,2028,,,7946,2445,3754,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,13351,,,,,,,,,,,,,,,2000,100,1000,100,25107,12564,,12564,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,14330,10777,11391,,,
2022-09-11,24,,,2022-08-21T15:36:38,37459,23362,13081,4125,,,10679,2492,,,7946,2445,3759,,,4943,3732,1211,,478,478,0,,315,82,,,17,0,,,13814,,,,,,,,,,,,,,,2000,100,1000,100,24644,11757,,11757,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,13523,11121,11730,,,
