mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-07-23,1,,,2022-07-23T23:57:05,37466,23981,13081,2767,10622,10360,10679,1691,4341,514,7954,1925,3668,5658,3201,4943,2703,2240,2238,478,478,0,0,315,82,223,65,17,0,0,0,10173,23084,16378,263,50,298,0,140,0,4,0,1747,967,2452,1017,0,0,1378,100,25814,15240,15390,15240,135,0,513,250,-133,117,0,0,0,208,-24,173,-69,1376,-1000,1519,-1194,1287,-173,4563,-2460,0,1418,945,236,0,0,16541,9273,8741,8977,6839,1435
2022-07-23,2,,,2022-07-23T23:57:05,37466,23433,13081,2767,10622,10360,10679,1691,3829,537,7954,1925,3425,5662,3195,4943,3003,1940,1992,478,478,0,0,315,87,13,13,17,0,0,0,10472,22065,16097,166,50,198,0,140,0,4,0,1747,408,2255,458,0,0,1378,100,25515,14641,14941,14641,122,0,513,250,-133,117,0,0,0,184,0,123,0,1422,-957,1369,-964,1287,-173,4385,-2094,0,1418,945,236,0,0,15942,9573,8792,8211,6101,1797
2022-07-23,3,,,2022-07-23T23:57:05,37466,22859,13081,2777,10622,10360,10679,1691,3736,511,7954,1925,3401,5666,3199,4943,3543,1400,1400,478,478,0,0,315,87,13,13,17,0,0,0,11012,21436,15482,300,167,198,0,140,0,4,0,1828,172,2470,339,0,0,1378,100,24976,14139,14390,14139,109,0,513,250,-133,117,0,0,0,184,0,123,0,1323,-807,1149,-725,1341,-227,4120,-1759,0,1418,945,236,0,0,15440,9536,8720,8347,6086,2131
2022-07-23,4,,,2022-07-23T23:57:05,37466,22907,13081,2767,10622,10360,10679,1691,3737,446,7954,1925,3439,5664,3200,4943,3543,1400,1400,478,478,0,0,315,87,13,13,17,0,0,0,11002,21435,15418,292,167,198,0,140,0,404,0,1774,118,2808,285,0,0,1378,100,24986,14031,14085,14031,89,0,513,250,-133,117,0,0,0,184,0,123,0,1273,-723,1325,-920,1341,-227,4246,-1870,0,1418,945,236,0,0,15332,9654,8876,8990,6150,2523
2022-07-23,5,,,2022-07-23T23:57:05,37466,22602,13081,2747,10622,10370,10679,1691,3908,698,7954,1925,3440,5667,3267,4943,3868,1075,1075,478,478,0,0,315,87,13,13,17,0,0,0,11301,21284,15422,300,144,198,0,140,0,604,0,1774,168,3016,312,0,0,1378,100,24687,14012,14106,14012,80,0,513,250,-133,117,0,0,0,184,0,123,-24,1373,-858,1219,-822,1341,-227,4240,-1931,0,1418,945,236,0,0,15313,9374,8590,9026,5994,2704
2022-07-23,6,,,2022-07-23T23:57:05,37466,23402,13081,2747,10622,10380,10679,1691,4061,660,7954,1925,3854,5665,3660,4943,3491,1452,1200,478,470,9,9,315,87,13,13,17,0,0,0,10923,21821,15921,348,120,278,0,140,0,404,0,1747,558,2917,678,0,0,1378,100,25065,14548,14548,14199,84,27,513,250,-133,117,0,0,0,184,0,123,0,1280,-1000,1184,-899,1410,-296,4181,-2195,0,1418,945,236,0,0,15849,9216,8854,9021,6032,2239
2022-07-23,7,,,2022-07-23T23:57:05,37466,23891,13081,2747,10622,10380,10679,1691,4510,1046,7954,1926,4084,5664,3799,4943,3284,1659,1500,478,425,53,52,315,80,225,20,17,0,0,0,10670,22733,16797,263,98,248,22,140,0,4,0,2097,225,2752,345,0,0,1378,100,25318,15510,15510,14896,95,133,513,247,-130,117,0,0,0,184,0,123,0,950,-788,1147,-862,1341,-227,3745,-1877,0,1418,945,236,0,0,16811,8507,8381,8804,6066,2407
2022-07-23,8,,,2022-07-23T23:57:05,37466,23658,13081,2727,10622,10380,10679,1691,4674,1803,7954,1917,3670,5677,3900,4943,3201,1742,1580,478,352,126,128,315,74,231,26,17,0,0,0,10483,23070,17816,213,50,278,49,140,0,304,0,2182,758,3117,857,0,0,1378,100,25504,16719,16719,16124,97,294,513,247,-130,117,0,0,0,184,0,123,0,1068,-857,989,-856,1341,-227,3705,-1940,0,1418,945,236,0,0,18020,7484,6939,8297,5384,2260
2022-07-23,9,,,2022-07-23T23:57:05,37466,23465,13081,2712,10622,10400,10679,1691,4968,2707,7954,1917,3776,5679,3953,4943,3611,1332,1640,478,257,221,219,315,74,231,72,17,0,0,0,10776,23052,18990,116,0,198,0,140,0,4,0,2182,1803,2640,1803,0,0,1378,100,25211,18566,18566,18114,78,467,513,248,-131,117,0,0,0,184,0,123,-24,1415,-1000,1165,-1065,1356,-242,4243,-2331,0,1418,945,236,0,0,19867,5344,4899,5956,4193,837
2022-07-23,10,,,2022-07-23T23:57:05,37466,23379,13081,2712,10622,10415,10679,1691,5108,3930,7954,1917,3765,5674,4048,4943,3743,1200,1200,478,200,278,291,315,74,231,152,17,0,0,0,10850,23112,20036,116,3,198,6,140,0,4,0,2208,1922,2666,1931,0,0,1378,100,25138,19405,19405,19017,62,599,513,197,-130,67,0,0,0,184,0,123,-24,1689,-1000,1554,-1200,1356,-242,4906,-2466,0,1418,945,236,0,0,20756,4382,3974,5152,3207,735
