mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-07-12,1,,,2022-07-12T23:56:08,37394,24730,13081,3662,10622,8640,10679,1129,4626,463,7882,1889,4373,5495,3404,4943,2248,2694,2640,478,478,0,0,315,82,18,18,17,0,0,0,10016,23455,15165,58,0,174,0,144,0,0,0,1988,1702,2364,1702,0,0,1455,100,25822,15010,15184,15010,157,0,513,244,-133,111,0,0,0,28,0,108,0,1293,-1000,1495,-1000,1323,-205,4247,-2205,0,1418,945,236,0,0,16317,9505,9720,9460,8423,662
2022-07-12,2,,,2022-07-12T23:56:08,37394,24375,13081,3662,10622,8640,10679,1129,4649,225,7882,1485,4210,5496,3350,4943,2436,2507,2552,478,478,0,0,315,87,13,13,17,0,0,0,9808,23286,14779,215,82,277,35,144,0,0,0,1819,1309,2455,1426,0,0,1455,100,26030,14314,14662,14314,156,0,513,241,-130,111,0,0,0,130,-102,108,0,1344,-1000,1577,-1000,1323,-136,4482,-2238,0,1418,945,236,0,0,15621,10409,10061,9902,8637,1029
2022-07-12,3,,,2022-07-12T23:56:08,37394,24146,13081,3652,10622,8640,10679,1129,3633,405,7882,1485,4216,5510,3326,4943,2681,2262,2150,478,478,0,0,315,87,13,13,17,0,0,0,10038,22039,14533,271,50,175,25,144,0,0,0,1848,1451,2438,1526,0,0,1455,100,25800,14085,14200,14085,143,0,513,241,-130,111,0,0,0,28,0,108,0,1244,-994,1433,-1000,1431,-205,4244,-2199,0,1418,945,236,0,0,15392,10408,10061,9100,7635,912
2022-07-12,4,,,2022-07-12T23:56:08,37394,24194,13081,3642,10622,8650,10679,1129,3645,405,7882,1485,4224,5511,3327,4943,2650,2292,2307,478,478,0,0,315,87,13,13,17,0,0,0,9999,22083,14702,317,121,175,25,144,0,0,0,1848,1136,2484,1282,0,0,1455,100,25840,14096,14240,14096,135,0,513,241,-130,111,0,0,0,28,0,88,-24,1244,-994,1458,-1000,1431,-205,4249,-2223,0,1418,945,236,0,0,15403,10437,10098,9150,7511,1202
2022-07-12,5,,,2022-07-12T23:56:08,37394,24444,13081,3642,10622,8660,10679,1129,3803,880,7882,1485,4314,5515,3331,4943,2491,2452,2299,478,478,0,0,315,87,13,13,17,0,0,0,9843,22405,15183,271,125,200,50,144,0,0,0,1881,1521,2496,1696,0,0,1455,100,25996,14908,14908,14483,125,0,513,241,-130,111,0,0,0,28,-9,88,-34,1294,-1000,1403,-1000,1431,-205,4244,-2248,0,1418,945,236,0,0,16215,9781,9536,8815,7352,800
2022-07-12,6,,,2022-07-12T23:56:08,37394,24316,13081,3642,10622,8660,10679,1129,3958,1788,7882,1485,4506,5512,3409,4943,2820,2122,2279,478,468,10,9,315,87,13,13,17,0,0,0,10156,22237,16157,240,30,175,25,144,0,0,0,2050,1764,2609,1819,0,0,1455,100,25683,16213,16213,15632,113,21,513,241,-130,111,0,0,0,28,0,88,0,1294,-1000,1403,-795,1323,-205,4136,-2000,0,1418,945,236,0,0,17520,8163,8103,7456,6210,790
2022-07-12,7,,,2022-07-12T23:56:08,37394,24213,13081,3652,10622,8660,10679,1129,4581,3178,7882,1485,4573,5512,3490,4943,3018,1925,1925,478,430,48,50,315,87,13,13,17,0,0,0,10322,22701,17316,80,0,150,0,144,0,0,0,2050,1764,2424,1764,0,0,1455,100,25517,17199,17199,16794,109,100,513,238,-127,111,0,0,0,28,0,88,0,1344,-1000,1339,-972,1423,-136,4222,-2108,0,1418,945,236,0,0,18506,7011,7014,6746,5512,660
2022-07-12,8,,,2022-07-12T23:56:08,37394,22771,13081,3652,10622,8660,10679,1129,5051,3601,7882,1485,4018,5520,3508,4943,3143,1800,1800,478,361,118,109,315,89,11,11,17,0,0,0,10362,23120,17688,179,0,200,0,144,0,0,0,2004,1718,2527,1718,0,0,2285,100,24647,17603,17821,17603,112,242,513,244,-127,117,0,0,0,28,0,88,0,1294,-1000,1340,-935,754,-136,3504,-2071,0,1418,945,236,0,0,18904,5743,5168,6652,5560,809
2022-07-12,9,,,2022-07-12T23:56:08,37394,22886,13081,3652,10622,8650,10679,1129,5109,3859,7882,1485,4393,5801,3860,4943,3493,1450,1450,478,270,208,179,315,89,11,11,17,0,0,0,10616,23201,18008,80,0,150,0,144,0,0,0,1989,1703,2363,1703,0,0,2285,100,24393,18339,18489,18339,108,407,513,245,-128,117,0,0,0,20,0,80,0,1444,-879,1438,-640,754,-136,3736,-1655,0,1418,945,236,0,0,19640,4753,4547,5902,5321,660
2022-07-12,10,,,2022-07-12T23:56:08,37394,23060,13081,3652,10622,8650,10679,1129,5137,4164,7882,1485,4468,5802,3936,4943,3492,1451,1450,478,172,306,243,315,89,11,11,17,0,0,0,10520,23328,18454,80,0,150,0,144,0,0,0,2059,1672,2433,1672,0,0,2285,100,24489,18838,18975,18838,110,591,513,244,-127,117,0,0,0,28,0,88,0,1554,-831,1467,-690,752,-9,3889,-1530,0,1418,945,236,0,0,20139,4350,4222,5612,5001,761
