mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-09-19,1,,,2022-08-21T15:36:45,37459,22219,13081,4125,,,10679,3584,,,7946,1853,3929,,,4943,3732,1211,,478,478,0,,315,302,,,17,0,,,14520,,,,,,,,,,,,,,,2000,100,1000,100,23938,12132,,12132,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,13585,10353,10213,,,
2022-09-19,2,,,2022-08-21T15:36:45,37459,21981,13081,4125,,,10679,3584,,,7946,1853,3691,,,4943,3732,1211,,478,478,0,,315,302,,,17,0,,,14520,,,,,,,,,,,,,,,2000,100,1000,100,23938,11932,,11932,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,13386,10552,10174,,,
2022-09-19,3,,,2022-08-21T15:36:45,37459,21947,13081,4125,,,10679,3584,,,7946,1853,3657,,,4943,3732,1211,,478,478,0,,315,302,,,17,0,,,14520,,,,,,,,,,,,,,,2000,100,1000,100,23938,11884,,11884,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,13338,10600,10188,,,
2022-09-19,4,,,2022-08-21T15:36:45,37459,21967,13081,4125,,,10679,3584,,,7946,1853,3677,,,4943,3732,1211,,478,478,0,,315,302,,,17,0,,,14520,,,,,,,,,,,,,,,2000,100,1000,100,23938,12033,,12033,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,13487,10451,10059,,,
2022-09-19,5,,,2022-08-21T15:36:45,37459,21990,13081,4125,,,10679,3584,,,7946,1853,3700,,,4943,3732,1211,,478,478,0,,315,302,,,17,0,,,14520,,,,,,,,,,,,,,,2000,100,1000,100,23938,12662,,12662,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,14115,9823,9454,,,
2022-09-19,6,,,2022-08-21T15:36:45,37459,22146,13081,4125,,,10679,3584,,,7946,1885,3856,,,4943,3732,1211,,478,478,0,,315,302,,,17,0,,,14552,,,,,,,,,,,,,,,2000,100,1000,100,23906,14126,,14126,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,15580,8327,8146,,,
2022-09-19,7,,,2022-08-21T15:36:45,37459,22283,13081,4125,,,10679,3630,,,7946,1894,4039,,,4943,3732,1211,,478,478,0,,315,302,,,17,0,,,14605,,,,,,,,,,,,,,,2000,100,1000,100,23853,15624,,15624,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,17078,6775,6784,,,
2022-09-19,8,,,2022-08-21T15:36:45,37459,22079,13081,4125,,,10679,3630,,,7946,2004,3830,,,4943,3732,1211,,478,478,0,,315,297,,,17,0,,,14709,,,,,,,,,,,,,,,2000,100,1000,100,23750,16167,,16167,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,17621,6129,6037,,,
2022-09-19,9,,,2022-08-21T15:36:45,37459,22110,13081,4125,,,10679,3630,,,7946,2238,3853,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,14930,,,,,,,,,,,,,,,2000,100,1000,100,23528,16404,,16404,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,17858,5670,5831,,,
2022-09-19,10,,,2022-08-21T15:36:45,37459,22157,13081,4125,,,10679,3630,,,7946,2396,3900,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,15085,,,,,,,,,,,,,,,2000,100,1000,100,23373,16496,,16496,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,17950,5424,5787,,,
2022-09-19,11,,,2022-08-21T15:36:45,37459,22247,13081,4125,,,10679,3630,,,7946,2392,3990,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,15081,,,,,,,,,,,,,,,2000,100,1000,100,23377,16615,,16615,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,18069,5308,5757,,,
2022-09-19,12,,,2022-08-21T15:36:45,37459,22277,13081,4125,,,10679,3630,,,7946,2390,4020,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,15079,,,,,,,,,,,,,,,2000,100,1000,100,23379,16765,,16765,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,18219,5160,5637,,,
2022-09-19,13,,,2022-08-21T15:36:45,37459,22468,13081,4125,,,10679,3630,,,7946,2390,4061,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,15079,,,,,,,,,,,,,,,2000,250,1000,100,23529,16893,,16893,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,161,17847,5682,6200,,,
2022-09-19,14,,,2022-08-21T15:36:45,37459,22477,13081,4125,,,10679,3630,,,7946,2390,4070,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,15079,,,,,,,,,,,,,,,2000,250,1000,100,23529,16843,,16843,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,161,17797,5732,6259,,,
2022-09-19,15,,,2022-08-21T15:36:45,37459,22608,13081,4125,,,10679,3630,,,7946,2387,4201,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,15076,,,,,,,,,,,,,,,2000,250,1000,100,23532,17050,,17050,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,161,18004,5528,6183,,,
2022-09-19,16,,,2022-08-21T15:36:45,37459,23099,13081,4125,,,10679,3630,,,7946,2387,4692,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,15076,,,,,,,,,,,,,,,2000,250,1000,100,23532,17523,,17523,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,161,18477,5055,6201,,,
2022-09-19,17,,,2022-08-21T15:36:45,37459,23035,13081,4125,,,10679,3630,,,7946,2204,4628,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,14897,,,,,,,,,,,,,,,2000,250,1000,100,23711,17893,,17893,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,161,18846,4865,5768,,,
2022-09-19,18,,,2022-08-21T15:36:45,37459,22819,13081,4125,,,10679,3630,,,7946,2204,4412,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,14897,,,,,,,,,,,,,,,2000,250,1000,100,23711,17721,,17721,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,161,18675,5036,5723,,,
2022-09-19,19,,,2022-08-21T15:36:45,37459,23081,13081,4125,,,10679,3630,,,7946,2208,4674,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,14901,,,,,,,,,,,,,,,2000,250,1000,100,23707,18019,,18019,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,161,18973,4734,5687,,,
2022-09-19,20,,,2022-08-21T15:36:45,37459,22866,13081,4125,,,10679,3630,,,7946,2207,4459,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,14900,,,,,,,,,,,,,,,2000,250,1000,100,23708,18191,,18191,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,161,19145,4563,5300,,,
2022-09-19,21,,,2022-08-21T15:36:45,37459,22747,13081,4125,,,10679,3630,,,7946,2206,4340,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,14899,,,,,,,,,,,,,,,2000,250,1000,100,23709,17160,,17160,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,161,18114,5595,6212,,,
2022-09-19,22,,,2022-08-21T15:36:45,37459,22837,13081,4125,,,10679,3630,,,7946,2206,4580,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,14899,,,,,,,,,,,,,,,2000,100,1000,100,23559,15812,,15812,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,17266,6293,7150,,,
2022-09-19,23,,,2022-08-21T15:36:45,37459,22137,13081,4125,,,10679,3630,,,7946,2206,3880,,,4943,3732,1211,,478,478,0,,315,289,,,17,0,,,14899,,,,,,,,,,,,,,,2000,100,1000,100,23559,14431,,14431,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,15885,7674,7831,,,
2022-09-19,24,,,2022-08-21T15:36:45,37459,22015,13081,4125,,,10679,3630,,,7946,2206,3766,,,4943,3732,1211,,478,478,0,,315,297,,,17,0,,,14906,,,,,,,,,,,,,,,2000,100,1000,100,23552,13463,,13463,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,161,14917,8635,8677,,,
