mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-07-29,1,,,2022-07-29T23:57:01,37466,23394,13081,2675,10622,10395,10679,1636,5092,446,7954,2332,3799,5342,3804,4943,3698,1245,1403,478,478,0,0,315,82,223,18,17,0,0,0,11405,22524,16065,300,184,258,0,140,0,0,0,1816,791,2514,975,0,0,1247,100,24714,14466,14639,14466,48,0,513,232,-130,102,0,0,0,298,-77,284,-55,1264,-1000,1469,-1200,1607,-361,4922,-2693,0,1418,945,236,0,0,15782,8932,8928,9213,6589,1539
2022-07-29,2,,,2022-07-29T23:57:01,37466,23001,13081,2675,10622,10395,10679,1636,4337,474,7954,2332,3431,5345,3670,4943,3718,1225,1090,478,478,0,0,315,87,218,13,17,0,0,0,11430,21746,15641,300,184,258,0,140,0,0,0,1682,465,2380,649,0,0,1247,100,24689,13774,14120,13774,47,0,513,232,-130,102,0,0,0,298,-73,234,-63,1420,-1000,1529,-1200,1644,-398,5125,-2734,0,1418,945,236,0,0,15090,9599,9227,8820,6235,1731
2022-07-29,3,,,2022-07-29T23:57:01,37466,22943,13081,2675,10622,10395,10679,1636,4338,474,7954,2402,3402,5347,3573,4943,3747,1196,1090,478,478,0,0,315,87,13,13,17,0,0,0,11527,21516,15544,300,184,258,0,140,0,0,0,1682,133,2380,317,0,0,1247,100,24592,13359,13567,13359,48,0,513,235,-133,102,0,0,0,322,-85,184,-51,1360,-844,1524,-1200,1739,-546,5129,-2726,0,1418,945,236,0,0,14675,9917,9584,9145,6104,2063
2022-07-29,4,,,2022-07-29T23:57:01,37466,22898,13081,2675,10622,10395,10679,1636,4350,514,7954,2332,3519,5339,3607,4943,3909,1034,1093,478,478,0,0,315,87,13,13,17,0,0,0,11617,21358,15622,300,184,258,0,140,0,0,0,1683,176,2381,360,0,0,1247,100,24502,13252,13400,13252,43,0,513,235,-133,102,0,0,0,322,-66,184,-70,1440,-1000,1582,-1200,1739,-546,5267,-2882,0,1418,945,236,0,0,14568,9934,9646,9155,5868,2021
2022-07-29,5,,,2022-07-29T23:57:01,37466,22943,13081,2675,10622,10395,10679,1636,4667,864,7954,2332,3538,5341,3687,4943,3883,1059,923,478,478,0,0,315,87,13,13,17,0,0,0,11592,21702,15882,300,156,258,0,140,0,0,0,1832,426,2530,582,0,0,1247,100,24527,13898,13898,13548,58,0,513,232,-130,102,0,0,0,298,-61,168,-39,1560,-1000,1640,-1200,1702,-509,5368,-2809,0,1418,945,236,0,0,15214,9313,9045,9148,5951,1948
2022-07-29,6,,,2022-07-29T23:57:01,37466,23213,13081,2675,10622,10395,10679,1636,4869,1288,7954,2325,3905,5351,3739,4943,3987,956,937,478,471,7,7,315,87,13,13,17,0,0,0,11681,21817,16378,300,184,198,0,140,0,0,0,1814,605,2452,789,0,0,1247,100,24438,14751,14751,14248,58,25,513,232,-130,102,0,0,0,302,-78,168,-39,1480,-1000,1520,-1200,1645,-452,5115,-2769,0,1418,945,236,0,0,16067,8371,8462,8332,5570,1663
2022-07-29,7,,,2022-07-29T23:57:01,37466,23595,13081,2675,10622,10395,10679,1636,5166,1688,7954,1940,4210,5291,4039,4943,3965,978,871,478,423,55,54,315,80,20,20,17,0,0,0,11228,22131,17066,304,184,198,0,140,0,0,0,1810,913,2452,1097,0,0,1247,100,24891,15765,15765,15303,66,151,513,130,-130,0,0,0,0,322,-97,168,-39,1344,-1000,1454,-1200,1464,-271,4752,-2607,0,1418,945,236,0,0,17183,7708,7830,7530,5195,1355
2022-07-29,8,,,2022-07-29T23:57:01,37466,23925,13081,2675,10622,10395,10679,1156,4869,1714,7954,2176,3793,5503,4086,4943,3879,1064,931,478,329,149,155,315,74,26,26,17,0,0,0,10807,22233,17306,300,184,258,0,140,0,0,0,1870,1260,2568,1444,0,0,1247,20,25392,16356,16356,16026,57,372,513,130,-130,0,0,0,0,298,-73,243,-14,1240,-1000,1498,-1268,968,-275,4247,-2630,0,1418,945,236,0,0,17774,7618,7569,7157,5057,1124
2022-07-29,9,,,2022-07-29T23:57:01,37466,24088,13081,2675,10622,10395,10679,1156,4334,1733,7954,2176,4007,5502,4069,4943,4045,897,1058,478,213,265,265,315,74,26,26,17,0,0,0,10856,21646,17545,242,184,234,0,144,0,0,0,2187,1476,2807,1660,0,0,1247,20,25342,16685,16937,16685,38,604,513,131,-131,0,0,0,0,414,0,368,-84,1595,-1000,1498,-1408,871,-286,4746,-2778,0,1418,945,236,0,0,18103,7239,7403,6229,4232,1147
2022-07-29,10,,,2022-07-29T23:57:01,37466,24015,13081,2675,10622,10395,10679,1156,4305,1774,7954,2088,4040,5500,4141,4943,4242,701,964,478,123,355,345,315,74,26,26,17,0,0,0,10875,21509,17644,242,184,174,0,140,0,0,0,2127,1809,2683,1993,0,0,1247,20,25324,17189,17369,17189,39,781,513,136,-134,3,0,0,0,184,0,259,-112,1645,-1000,1583,-1408,752,-138,4423,-2658,0,1418,945,236,0,0,18605,6720,6826,5541,3998,690
