mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-05-29,1,,,2022-05-29T23:55:19,37250,23661,13081,3373,9807,9456,10679,1834,4622,361,7737,803,5554,6266,4362,4943,4307,636,627,478,478,0,0,315,313,2,2,17,0,0,0,11608,21333,14808,276,100,268,0,280,0,0,0,2340,313,3164,413,0,0,995,105,24541,11743,11828,11743,33,0,513,262,-259,3,0,0,0,403,-190,214,-90,1778,-1450,885,-500,1875,-1271,5155,-3501,41,1418,945,236,0,0,13199,11342,11918,11512,6783,2751
2022-05-29,2,,,2022-05-29T23:55:19,37250,23671,13081,3373,9807,9456,10679,1834,3867,361,7737,803,5522,6261,4252,4943,4265,678,714,478,478,0,0,315,313,2,2,17,0,0,0,11567,20614,14784,226,48,268,0,280,0,0,0,2180,185,2954,233,0,0,995,105,24582,11404,11574,11404,26,0,513,262,-259,3,0,0,0,359,-138,214,-90,1903,-1450,866,-500,1889,-1339,5231,-3517,41,1418,945,236,0,0,12860,11722,12267,10838,6089,2721
2022-05-29,3,,,2022-05-29T23:55:19,37250,23772,13081,3373,9807,9456,10679,1834,3987,361,7737,803,5552,6046,3882,4943,4193,750,637,478,478,0,0,315,313,2,0,17,0,0,0,11497,20591,14336,196,0,268,0,280,0,0,0,2148,124,2892,124,0,0,995,105,24652,11176,11290,11176,23,0,513,262,-260,2,0,0,0,215,-90,206,-90,1851,-1450,839,-500,1773,-1189,4884,-3319,41,1418,945,236,0,0,12633,12019,12596,11036,6514,2768
2022-05-29,4,,,2022-05-29T23:55:19,37250,23832,13081,3373,9807,9456,10679,1834,3868,361,7737,687,5556,6047,3978,4943,4137,805,764,478,478,0,0,315,313,2,2,17,0,0,0,11330,20529,14560,276,0,268,0,280,0,0,0,2148,153,2972,153,0,0,995,105,24820,11214,11222,11214,28,0,513,229,-226,3,0,0,0,215,-90,206,-90,1951,-1450,841,-500,1893,-1307,5106,-3437,41,1418,945,236,0,0,12670,12150,12618,11090,6195,2819
2022-05-29,5,,,2022-05-29T23:55:19,37250,23747,13081,3373,9807,9576,10679,1834,3867,361,7737,687,5557,6048,3883,4943,4224,719,614,478,478,0,0,315,313,2,0,17,0,0,0,11414,20443,14434,276,0,268,0,280,0,0,0,2219,124,3043,124,0,0,995,105,24735,11190,11267,11190,37,2,513,229,-227,2,0,0,0,213,-90,206,-90,1975,-1450,874,-500,1893,-1278,5161,-3408,41,1418,945,236,0,0,12647,12088,12557,11030,6236,2919
2022-05-29,6,,,2022-05-29T23:55:19,37250,23770,13081,3368,9807,9576,10679,1834,3867,361,7737,687,5564,6058,3881,4943,4178,765,795,478,461,17,17,315,313,2,1,17,0,0,0,11347,20515,14630,360,0,268,0,280,0,0,0,2219,124,3127,124,0,0,1046,105,24751,11344,11530,11344,38,49,513,229,-227,2,0,0,0,187,-90,206,-90,2020,-1450,830,-500,1806,-1278,5049,-3408,41,1418,945,236,0,0,12801,11950,12426,10923,6111,3003
2022-05-29,7,,,2022-05-29T23:55:19,37250,23975,13081,3368,9807,9621,10679,1834,3850,361,7737,745,5740,6051,4074,4943,4202,740,737,478,408,70,67,315,313,2,2,17,0,0,0,11376,20519,14861,221,4,268,0,280,0,0,0,2004,144,2773,148,0,0,1046,105,24723,11715,11972,11715,36,192,513,226,-223,3,0,0,0,224,-94,206,-90,1726,-1450,733,-500,1806,-1298,4695,-3432,41,1418,945,236,0,0,13171,11552,12260,10128,5881,2625
2022-05-29,8,,,2022-05-29T23:55:19,37250,24037,13081,3368,9807,9621,10679,1834,3861,361,7737,745,5707,6075,4559,4943,4213,730,668,478,302,176,177,315,313,2,2,17,0,0,0,11282,20650,15388,221,8,268,0,280,0,0,0,2004,144,2773,152,0,0,1046,105,24816,12229,12422,12229,36,393,513,193,-193,0,0,0,0,266,-98,206,-90,1826,-1450,785,-500,1843,-1192,4926,-3330,41,1418,945,236,0,0,13688,11128,11808,9776,5455,2621
2022-05-29,9,,,2022-05-29T23:55:19,37250,24408,13081,3368,9807,9621,10679,1834,3736,361,7737,745,6152,6071,4737,4943,4391,552,729,478,198,280,292,315,313,2,2,17,0,0,0,11354,20447,15741,176,0,268,0,280,0,100,0,2013,153,2837,153,0,0,1046,105,24744,12715,12877,12715,20,649,513,193,-193,0,0,0,0,228,-90,191,-90,1826,-1450,653,-428,1927,-1307,4825,-3365,41,1418,945,236,0,0,14174,10570,11693,9182,4899,2684
2022-05-29,10,,,2022-05-29T23:55:19,37250,24521,13081,3368,9807,9621,10679,1834,3357,361,7737,720,6195,6292,4982,4943,4405,538,617,478,115,363,367,315,313,2,2,17,0,0,0,11262,20359,15950,176,0,268,0,280,0,0,0,1515,144,2239,144,0,0,1046,105,24836,13138,13271,13138,18,782,513,193,-193,0,0,0,0,228,-61,191,-90,1827,-1450,692,-500,1775,-1017,4713,-3118,41,1418,945,236,0,0,14597,10239,11383,8102,4602,2095
