mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-08-02,1,,,2022-08-02T23:56:51,37466,24450,13081,2820,10622,10255,10679,1139,3613,155,7954,2341,3750,5393,3859,4943,2980,1962,2083,478,478,0,0,315,87,13,13,17,0,0,0,10372,21603,16364,348,150,198,0,140,0,0,0,1597,927,2283,1077,0,0,1207,100,25787,14770,14927,14770,92,0,513,162,-57,105,0,0,0,278,0,248,-80,1792,-1450,1425,-1185,1641,-458,5384,-3173,0,1418,945,236,0,0,16083,9704,9680,7702,5295,1206
2022-08-02,2,,,2022-08-02T23:56:51,37466,23803,13081,2820,10622,10255,10679,1139,3315,155,7954,2341,3443,5395,3903,4943,3320,1623,1862,478,478,0,0,315,87,13,13,17,0,0,0,10705,20967,16187,324,28,238,40,140,0,0,0,1577,581,2279,649,0,0,1207,100,25454,14142,14456,14142,99,0,513,162,-57,105,0,0,0,278,0,168,0,1867,-1450,1753,-1200,1670,-487,5736,-3137,0,1418,945,236,0,0,15455,9999,9661,7534,4837,1630
2022-08-02,3,,,2022-08-02T23:56:51,37466,24016,13081,2820,10622,10255,10679,1139,3315,155,7954,2341,3517,5390,3898,4943,3181,1762,1600,478,478,0,0,315,87,13,13,17,0,0,0,10568,21101,15921,319,29,238,40,140,0,0,0,1577,234,2274,303,0,0,1207,100,25590,13659,13901,13659,90,0,513,162,-57,105,0,0,0,278,0,168,0,2012,-1450,1790,-1040,1720,-486,5968,-2976,0,1418,945,236,0,0,14972,10618,10357,8218,5237,1971
2022-08-02,4,,,2022-08-02T23:56:51,37466,23845,13081,2820,10622,10255,10679,1139,3315,155,7954,2339,3508,5391,3901,4943,3343,1600,1710,478,478,0,0,315,87,13,13,17,0,0,0,10725,20940,16034,301,115,259,0,140,0,0,0,1986,91,2686,206,0,0,1207,100,25434,13510,13629,13510,83,0,513,162,-57,105,0,0,0,302,-24,168,-20,2021,-1450,1780,-874,1772,-733,6043,-3101,0,1418,945,236,0,0,14823,10611,10335,8741,4963,2480
2022-08-02,5,,,2022-08-02T23:56:51,37466,23446,13081,2820,10622,10340,10679,1139,3469,428,7954,2413,3509,5386,4020,4943,3743,1200,1200,478,478,0,0,315,87,13,13,17,0,0,0,11190,20689,16001,300,139,198,0,140,0,400,0,1986,977,3024,1116,0,0,1207,100,24969,14268,14268,13848,71,0,513,162,-54,108,0,0,0,278,0,168,-69,1946,-1450,1976,-1200,1776,-593,6144,-3312,0,1418,945,236,0,0,15578,9391,9178,8188,4742,1908
2022-08-02,6,,,2022-08-02T23:56:51,37466,23904,13081,2795,10622,10255,10679,1139,3559,867,7954,2413,3937,5385,3951,4943,3743,1200,1200,478,473,5,5,315,87,13,13,17,0,0,0,11160,20784,16291,300,139,198,0,140,0,0,0,1958,1672,2596,1811,0,0,1207,100,24999,15246,15246,14738,62,15,513,159,-54,105,0,0,0,278,0,168,-69,1916,-1450,1996,-1144,1685,-502,6043,-3165,0,1418,945,236,0,0,16559,8440,8658,6875,4547,785
2022-08-02,7,,,2022-08-02T23:56:51,37466,24144,13081,2795,10622,10280,10679,1139,3919,1434,7954,1964,4252,5608,4020,4943,3743,1200,1200,478,434,44,45,315,87,13,13,17,0,0,0,10680,21405,16991,324,29,238,40,140,0,0,0,2006,1720,2708,1789,0,0,1321,100,25365,16306,16306,15854,52,93,513,54,-54,0,0,0,0,282,0,168,0,1945,-1450,1364,-1116,1535,-307,5294,-2873,0,1418,945,236,0,0,17724,7641,7838,6443,4468,919
2022-08-02,8,,,2022-08-02T23:56:51,37466,23286,13081,2795,10622,10280,10679,1139,4224,1751,7954,1964,3816,5551,4287,4943,4043,900,1050,478,357,122,124,315,82,18,18,17,0,0,0,10889,21436,17509,214,29,238,40,140,0,0,0,1995,1709,2587,1778,0,0,1526,100,24950,16758,17056,16758,49,236,513,54,-54,0,0,0,0,230,0,168,0,1925,-1450,1408,-1188,901,-247,4632,-2885,0,1418,945,236,0,0,18176,6774,6528,5603,3981,809
2022-08-02,9,,,2022-08-02T23:56:51,37466,23977,13081,2795,10622,10280,10679,1139,4658,2578,7954,1964,4449,5760,4188,4943,4093,850,850,478,256,222,215,315,74,26,26,17,0,0,0,10832,22137,18136,165,0,238,0,144,0,0,0,1998,1712,2545,1712,0,0,1526,100,25008,17355,17540,17355,42,387,513,61,-58,3,0,0,0,210,0,168,0,1841,-1450,1487,-1227,901,-218,4607,-2895,0,1418,945,236,0,0,18770,6238,6622,5785,4060,833
2022-08-02,10,,,2022-08-02T23:56:51,37466,23913,13081,2795,10622,10280,10679,1139,4924,3423,7954,2047,4458,5684,4194,4943,4243,700,600,478,198,280,291,315,56,44,44,17,0,0,0,10986,22254,18831,213,0,298,0,140,0,0,0,1987,1311,2638,1311,0,0,1526,100,24854,17725,17870,17725,40,518,513,60,-57,3,0,0,0,210,0,184,-16,1867,-1450,1437,-1196,882,-268,4580,-2930,0,1418,945,236,0,0,19140,5714,6188,5664,3480,1327
2022-08-02,11,,,2022-08-02T23:56:51,37466,23800,13081,2795,10622,10280,10679,1139,5178,3609,7954,2043,4442,5667,4188,4943,4368,575,700,478,170,308,322,315,56,44,44,17,0,0,0,11077,22393,19143,213,0,308,0,560,0,301,0,1987,1700,3369,1700,0,0,1526,100,24763,18014,18161,18014,36,591,513,60,-57,3,0,0,0,210,0,284,-66,1842,-1450,1557,-1357,1176,-293,5069,-3166,0,1418,945,236,0,0,19429,5334,5786,6243,3307,1669
2022-08-02,12,,,2022-08-02T23:56:51,37466,23477,13081,2795,10622,10280,10679,1139,5176,3673,7954,2043,4175,5663,4394,4943,4443,500,600,478,151,327,341,315,56,44,44,17,0,0,0,11131,22332,19331,176,0,268,0,560,0,301,0,2141,1756,3446,1756,0,0,1526,100,24708,18308,18425,18308,35,636,513,60,-57,3,0,0,0,210,0,234,-66,1874,-1450,1681,-1400,1151,-268,5150,-3184,0,1473,1000,250,0,0,19778,4930,5169,5940,3058,1690
2022-08-02,13,,,2022-08-02T23:56:51,37466,23780,13081,2795,10622,10280,10679,1139,5174,4225,7954,2045,4347,5551,4291,4943,4443,500,591,478,148,330,347,315,74,231,26,17,0,0,0,11148,22409,19759,165,0,268,0,560,0,301,0,2292,1756,3586,1756,0,150,1526,105,24837,18641,18732,18641,43,663,513,80,-77,3,723,-723,0,246,-36,234,-33,1769,-1450,1571,-1386,1176,-287,4996,-3192,0,1473,1000,250,0,0,20111,4726,5139,6593,3450,1830
2022-08-02,14,,,2022-08-02T23:56:51,37466,24134,13081,2795,10622,10280,10679,1139,5168,4076,7954,2045,4635,5843,4595,4943,4392,550,626,478,132,346,359,315,74,231,56,17,0,0,0,11083,22760,19992,322,4,368,32,560,0,301,0,2292,1763,3843,1799,0,150,1526,105,24901,18972,19005,18972,44,713,513,80,-77,3,723,-723,0,246,0,284,-105,1915,-1450,1530,-1355,1176,-327,5151,-3237,0,1473,1000,250,0,0,20442,4459,5162,6928,3569,2044
2022-08-02,15,,,2022-08-02T23:56:51,37466,24241,13081,2735,10622,10280,10679,1139,5237,4177,7954,2254,4662,5780,4679,4943,4392,550,636,478,111,367,348,315,74,231,102,17,0,0,0,11209,22787,20221,351,126,318,0,560,0,301,0,2292,1759,3822,1885,0,150,1526,105,24776,19236,19397,19236,41,752,513,80,-77,3,723,-723,0,210,0,279,-130,1943,-1450,1628,-1400,1176,-327,5236,-3307,0,1473,1000,250,0,0,20706,4070,5005,6542,3366,1937
2022-08-02,16,,,2022-08-02T23:56:51,37466,24594,13081,2735,10622,10340,10679,1139,5484,4287,7954,2020,5107,5778,4751,4943,4443,500,500,478,153,325,322,315,74,231,170,17,0,0,0,11070,22939,20369,302,126,268,0,560,0,301,0,2341,1905,3772,2031,0,150,1526,105,24914,19558,19729,19558,38,694,513,80,-77,3,723,-723,0,297,-89,269,-105,2052,-1450,1743,-1360,1151,-307,5512,-3311,0,1473,1000,250,0,0,21028,3886,5036,6313,3370,1741
2022-08-02,17,,,2022-08-02T23:56:51,37466,24312,13081,2715,10622,10340,10679,1139,5688,4370,7954,2020,4992,5779,4845,4943,4543,400,400,478,240,238,238,315,74,231,162,17,0,0,0,11234,22958,20356,242,126,318,0,560,0,301,0,2362,1926,3783,2052,0,150,1526,105,24751,19900,19916,19900,38,530,513,80,-77,3,723,-723,0,210,0,234,-115,1900,-1428,1767,-1210,1123,-291,5234,-3044,0,1473,1000,250,0,0,21370,3381,4412,6155,3403,1731
2022-08-02,18,,,2022-08-02T23:56:51,37466,24325,13081,2715,10622,10355,10679,1139,5683,4361,7954,2172,5104,5727,4854,4943,4593,350,347,478,345,133,136,315,74,231,228,17,0,0,0,11535,22745,20280,116,0,258,31,141,1,301,0,2412,1941,3228,1973,0,150,1470,105,24505,19932,19966,19932,28,308,513,150,-147,3,723,-723,0,296,-50,198,-49,1986,-1406,1463,-1067,1070,-221,5013,-2793,0,1418,945,236,0,0,21347,3158,4393,5463,3336,1255
2022-08-02,19,,,2022-08-02T23:56:51,37466,23957,13081,2715,10622,10355,10679,1139,5685,4639,7954,2412,4862,5291,4560,4943,4629,314,355,478,434,44,43,315,74,231,171,17,0,0,0,11893,22186,20122,116,7,198,64,140,140,301,0,2412,1863,3167,2074,0,150,1470,105,24147,20389,20510,20389,24,106,513,150,-147,3,723,-723,0,297,-51,238,-89,1975,-1129,1552,-826,1145,-143,5207,-2238,0,1418,945,236,0,0,21804,2343,3568,4298,2934,1093
2022-08-02,20,,,2022-08-02T23:56:51,37466,23864,13081,2715,10622,10355,10679,1139,5705,4555,7954,2412,4820,5285,4467,4943,4642,300,343,478,472,6,7,315,74,231,163,17,0,0,0,11943,22150,19890,116,0,308,72,140,0,301,0,2363,1926,3228,1998,0,150,1470,105,24097,19885,20137,19885,21,12,513,267,-147,120,723,-723,0,321,-51,238,-89,1694,-1134,1471,-999,1185,-206,4909,-2479,0,1418,945,236,0,0,21183,2914,3979,4813,3130,1230
2022-08-02,21,,,2022-08-02T23:56:51,37466,23731,13081,2715,10622,10355,10679,1139,5712,4230,7954,2411,4793,5283,4215,4943,4743,200,369,478,478,0,0,315,74,231,123,17,0,0,0,12046,22048,19292,193,0,278,6,140,0,301,0,2314,1876,3226,1882,0,150,1470,105,23994,18879,19382,18879,13,0,513,255,-147,108,723,-723,0,210,0,184,-75,1552,-1298,1351,-1099,1085,-196,4382,-2668,0,1418,945,236,0,0,20189,3805,4852,5453,3627,1344
2022-08-02,22,,,2022-08-02T23:56:51,37466,23316,13081,2715,10622,10355,10679,1139,5616,3662,7954,2430,4479,5282,4149,4943,4693,250,250,478,478,0,0,315,74,231,72,17,0,0,0,12017,22001,18487,106,0,264,0,140,0,301,0,2056,1379,2867,1379,0,0,1470,105,23874,17468,18174,17468,10,0,513,235,-128,108,0,0,0,143,-24,90,0,1768,-1411,1446,-1224,1046,-196,4493,-2855,0,1418,945,236,0,0,18779,5096,5848,5511,3641,1488
2022-08-02,23,,,2022-08-02T23:56:51,37466,23228,13081,2715,10622,10355,10679,1139,5567,1876,7954,2430,4235,5298,3992,4943,4543,400,396,478,478,0,0,315,74,231,26,17,0,0,0,11870,22118,16645,116,0,198,0,140,0,0,0,2056,1768,2510,1768,0,0,1470,100,24026,16003,16735,16003,22,0,513,229,-124,105,0,0,0,143,-24,130,0,1652,-1395,1430,-1200,1049,-205,4404,-2824,0,1418,945,236,0,0,17316,6710,7225,6704,5597,742
2022-08-02,24,,,2022-08-02T23:56:51,37466,23092,13081,2715,10622,10355,10679,1139,5453,1235,7954,2430,3879,5300,3841,4943,4314,628,634,478,478,0,0,315,82,223,18,17,0,0,0,11654,22226,16081,196,0,278,0,140,0,0,0,1958,1283,2572,1283,0,0,1470,100,24242,14804,15403,14804,15,0,513,229,-124,105,0,0,0,143,-24,130,-20,1546,-1283,1740,-1119,1661,-547,5220,-2993,0,1418,945,236,0,0,16117,8125,8288,8206,6269,1289
