mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-08-17,1,,,2022-08-17T23:56:41,37466,21873,13081,2902,10622,10240,10679,1785,4936,905,7954,2521,3888,5032,3230,4943,4680,262,431,478,478,0,0,315,78,22,22,17,0,0,0,12912,20874,14827,0,0,60,60,140,0,0,0,1770,1188,1970,1248,0,0,1593,10,22950,14024,14148,14024,22,0,513,190,-94,96,0,0,0,160,-9,205,-75,1097,-1000,1412,-1100,1541,-427,4415,-2611,0,1418,945,236,0,0,15346,7604,7849,7467,6140,722
2022-08-17,2,,,2022-08-17T23:56:41,37466,21658,13081,2902,10622,10240,10679,1785,4636,672,7954,2521,3607,5043,3185,4943,4615,328,254,478,478,0,0,315,78,22,22,17,0,0,0,12848,20650,14372,24,0,110,53,140,0,0,0,1770,1484,2044,1537,0,0,1593,10,23014,13679,13852,13679,18,0,513,190,-94,96,0,0,0,152,-36,130,-41,1344,-999,1564,-1015,1541,-427,4731,-2518,0,1418,945,236,0,0,15001,8013,7979,7613,6371,507
2022-08-17,3,,,2022-08-17T23:56:41,37466,21642,13081,2902,10622,10240,10679,1785,3831,555,7954,2521,3564,5048,3190,4943,4588,355,337,478,478,0,0,315,78,22,22,17,0,0,0,12822,19877,14343,49,0,110,8,140,0,0,0,1770,1125,2069,1133,0,0,1593,10,23041,13357,13518,13357,22,0,513,190,-94,96,0,0,0,136,-20,130,-12,1240,-1000,1564,-1100,1541,-427,4611,-2559,0,1418,945,236,0,0,14679,8362,8285,7200,5628,936
2022-08-17,4,,,2022-08-17T23:56:41,37466,21652,13081,2902,10622,10240,10679,1785,3832,635,7954,2521,3503,5063,3205,4943,4517,426,387,478,478,0,0,315,78,22,22,17,0,0,0,12752,19964,14488,0,0,60,48,140,0,0,0,1670,910,1870,958,0,0,1593,10,23110,13239,13377,13239,19,0,513,190,-94,96,0,0,0,136,-20,130,-52,1240,-1000,1514,-1100,1531,-417,4551,-2589,0,1418,945,236,0,0,14561,8549,8413,7229,5570,912
2022-08-17,5,,,2022-08-17T23:56:41,37466,21770,13081,2902,10622,10240,10679,1785,4029,1514,7954,2521,3595,5012,3185,4943,4490,453,425,478,478,0,0,315,78,22,22,17,0,0,0,12726,20137,15386,0,0,60,40,140,0,0,0,1770,811,1970,851,0,0,1593,10,23136,13940,13940,13515,23,0,513,185,-94,91,0,0,0,116,0,153,-64,1340,-1000,1823,-1100,1685,-571,5117,-2735,0,1418,945,236,0,0,15267,7869,7830,6934,4846,1119
2022-08-17,6,,,2022-08-17T23:56:41,37466,21906,13081,2902,10622,10240,10679,1785,4184,1714,7954,2521,3811,5006,3198,4943,4572,371,431,478,477,2,2,315,78,22,22,17,0,0,0,12805,20205,15606,0,0,60,60,140,0,0,0,1730,1405,1930,1465,0,0,1593,10,23057,14863,14863,14364,24,4,513,175,-94,81,0,0,0,116,0,153,-84,1335,-1000,1300,-1061,1685,-571,4589,-2716,0,1418,945,236,0,0,16200,6857,7043,6029,4693,465
2022-08-17,7,,,2022-08-17T23:56:41,37466,22291,13081,2902,10622,10240,10679,1785,4683,2121,7954,2072,4305,5064,3264,4943,4713,230,230,478,444,34,34,315,78,22,22,17,0,0,0,12472,20653,15910,0,0,60,16,140,0,0,0,1755,1388,1955,1404,0,0,1593,10,23391,15779,15779,15361,22,69,513,91,-91,0,0,0,0,116,0,118,-40,1113,-1000,1105,-725,1257,-143,3709,-1908,0,1418,945,236,0,0,17197,6194,6512,5502,4834,551
2022-08-17,8,,,2022-08-17T23:56:41,37466,22113,13081,2902,10622,10240,10679,1785,4680,2508,7954,2072,4111,5071,3346,4943,4793,150,150,478,355,123,123,315,71,29,29,17,0,0,0,12456,20675,16394,0,0,60,0,140,0,600,0,1780,1494,2580,1494,0,0,1593,10,23406,16538,16538,16196,16,230,513,91,-91,0,0,0,0,116,0,122,0,1113,-992,892,-455,915,-222,3158,-1669,0,1418,945,236,0,0,17956,5450,5575,5390,4371,1086
2022-08-17,9,,,2022-08-17T23:56:41,37466,22548,13081,2902,10622,10240,10679,1500,4678,2319,7954,2072,4106,5054,3382,4943,4743,200,200,478,256,222,217,315,66,34,34,17,0,0,0,12025,20809,16392,168,50,60,0,140,0,400,0,2169,1631,2937,1681,0,0,1593,10,23837,16880,17165,16880,19,420,513,97,-94,3,0,0,0,116,0,118,0,1113,-992,811,-480,915,-222,3073,-1694,0,1418,945,236,0,0,18295,5542,5668,5260,4512,1256
2022-08-17,10,,,2022-08-17T23:56:41,37466,22661,13081,2902,10622,10240,10679,1500,4810,2695,7954,2121,4184,5040,3347,4943,4781,162,219,478,183,295,307,315,66,34,34,17,0,0,0,12039,20962,16841,126,0,120,0,280,0,200,0,2269,1478,2995,1478,0,0,1593,10,23823,17249,17455,17249,8,573,513,97,-94,3,0,0,0,218,0,215,-24,1041,-888,790,-405,915,-222,3179,-1539,0,1418,945,236,0,0,18664,5159,5412,5181,4215,1517
