mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-09-14,1,,,2022-08-21T15:36:41,37459,23267,13081,4125,,,10679,2492,,,7946,2713,3660,,,4943,3732,1211,,478,478,0,,315,78,,,17,0,,,14073,,,,,,,,,,,,,,,2000,100,1000,100,24385,13900,,13900,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,15666,8719,9492,,,
2022-09-14,2,,,2022-08-21T15:36:41,37459,23147,13081,4125,,,10679,2492,,,7946,2713,3540,,,4943,3732,1211,,478,478,0,,315,78,,,17,0,,,14073,,,,,,,,,,,,,,,2000,100,1000,100,24385,13383,,13383,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,15149,9237,9890,,,
2022-09-14,3,,,2022-08-21T15:36:41,37459,23061,13081,4125,,,10679,2492,,,7946,2713,3454,,,4943,3732,1211,,478,478,0,,315,78,,,17,0,,,14073,,,,,,,,,,,,,,,2000,100,1000,100,24385,13098,,13098,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,14864,9522,10089,,,
2022-09-14,4,,,2022-08-21T15:36:41,37459,23105,13081,4125,,,10679,2492,,,7946,2713,3498,,,4943,3732,1211,,478,478,0,,315,78,,,17,0,,,14073,,,,,,,,,,,,,,,2000,100,1000,100,24385,13101,,13101,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,14867,9518,10129,,,
2022-09-14,5,,,2022-08-21T15:36:41,37459,23203,13081,4125,,,10679,2492,,,7946,2713,3596,,,4943,3732,1211,,478,478,0,,315,78,,,17,0,,,14073,,,,,,,,,,,,,,,2000,100,1000,100,24385,13721,,13721,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,15487,8898,9607,,,
2022-09-14,6,,,2022-08-21T15:36:41,37459,23395,13081,4125,,,10679,2492,,,7946,2713,3788,,,4943,3732,1211,,478,478,0,,315,78,,,17,0,,,14073,,,,,,,,,,,,,,,2000,100,1000,100,24385,15311,,15311,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,17077,7308,8209,,,
2022-09-14,7,,,2022-08-21T15:36:41,37459,23359,13081,4125,,,10679,2538,,,7946,2239,3798,,,4943,3732,1211,,478,478,0,,315,78,,,17,0,,,13653,,,,,,,,,,,,,,,2000,100,1000,100,24805,16941,,16941,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,18707,6098,6543,,,
2022-09-14,8,,,2022-08-21T15:36:41,37459,23201,13081,4125,,,10679,2538,,,7946,2289,3633,,,4943,3732,1211,,478,478,0,,315,71,,,17,0,,,13695,,,,,,,,,,,,,,,2000,100,1000,100,24763,17765,,17765,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,19531,5232,5561,,,
2022-09-14,9,,,2022-08-21T15:36:41,37459,23294,13081,4125,,,10679,2538,,,7946,2289,3721,,,4943,3732,1211,,478,478,0,,315,66,,,17,0,,,13690,,,,,,,,,,,,,,,2000,100,1000,100,24768,18434,,18434,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,20200,4568,4985,,,
2022-09-14,10,,,2022-08-21T15:36:41,37459,23346,13081,4125,,,10679,2538,,,7946,2289,3773,,,4943,3732,1211,,478,478,0,,315,66,,,17,0,,,13690,,,,,,,,,,,,,,,2000,100,1000,100,24768,18962,,18962,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,20727,4041,4510,,,
