mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-07-14,1,,,2022-07-14T23:56:13,37466,22520,13081,3649,10622,9615,10679,1129,4455,573,7954,1574,4293,5220,3345,4943,4667,276,328,478,478,0,0,315,52,207,48,17,0,0,0,12041,20779,13909,124,0,206,0,144,0,4,0,2135,1441,2613,1441,0,0,1302,8,24114,13369,13477,13369,15,0,513,157,-61,96,0,0,0,66,-8,107,0,1403,-1000,1572,-1000,1311,-195,4459,-2203,0,1418,945,236,0,0,14691,9423,9151,8653,6931,1172
2022-07-14,2,,,2022-07-14T23:56:13,37466,22584,13081,3649,10622,9495,10679,1129,4468,575,7954,1573,4278,5222,3340,4943,4588,355,300,478,478,0,0,315,52,207,48,17,0,0,0,11963,20873,13756,224,95,206,0,144,0,4,0,1765,1224,2343,1319,0,0,1302,8,24193,12936,13153,12936,15,0,513,154,-58,96,0,0,0,66,-8,107,-24,1409,-1000,1427,-1000,1395,-279,4404,-2311,0,1418,945,236,0,0,14258,9935,9648,8799,7175,1024
2022-07-14,3,,,2022-07-14T23:56:13,37466,22589,13081,3659,10622,10243,10679,1129,3947,475,7954,1570,4285,5226,3174,4943,4570,373,377,478,478,0,0,315,62,218,13,17,0,0,0,11962,20386,14282,304,123,222,20,144,0,4,0,1699,576,2373,719,0,0,1302,8,24193,12692,12814,12692,17,0,513,154,-80,74,0,0,0,66,-8,77,-24,1504,-1000,1357,-903,1420,-412,4424,-2347,0,1418,945,236,0,0,14036,10157,9897,8680,6184,1654
2022-07-14,4,,,2022-07-14T23:56:13,37466,22633,13081,3659,10622,9495,10679,1129,3949,506,7954,1570,4289,5218,3348,4943,4530,413,411,478,478,0,0,315,62,218,59,17,0,0,0,11923,20419,13818,304,35,222,20,144,0,4,0,1699,735,2373,790,0,0,1302,8,24233,12652,12786,12652,21,0,513,154,-58,96,0,0,0,66,-8,77,-24,1379,-849,1482,-957,1336,-328,4340,-2166,0,1418,945,236,0,0,13974,10259,9981,8742,6659,1583
2022-07-14,5,,,2022-07-14T23:56:13,37466,22866,13081,3459,10622,9485,10679,1129,3936,780,7954,1570,4304,5228,3386,4943,4512,431,405,478,478,0,0,315,62,13,13,17,0,0,0,11709,20230,14069,304,118,202,0,144,0,4,0,1669,1283,2323,1401,0,0,1302,8,24446,13329,13329,12919,25,0,513,154,-58,96,0,0,0,58,0,107,-34,1449,-1000,1647,-910,1409,-401,4670,-2345,0,1418,945,236,0,0,14651,9795,9537,7959,6219,922
2022-07-14,6,,,2022-07-14T23:56:13,37466,22870,13081,3459,10622,9700,10679,1129,3941,909,7954,1570,4314,5228,3518,4943,4533,410,387,478,463,15,15,315,62,13,13,17,0,0,0,11715,20229,14542,304,123,202,0,144,0,4,0,2215,1679,2869,1802,0,0,1302,8,24441,14366,14366,13739,21,32,513,154,-58,96,0,0,0,58,0,107,-34,1279,-1000,1467,-978,1306,-190,4217,-2202,0,1418,945,236,0,0,15688,8753,8504,7467,5745,1067
2022-07-14,7,,,2022-07-14T23:56:13,37466,22935,13081,3459,10622,9685,10679,1129,4273,1502,7954,1622,4352,5517,3734,4943,4562,380,336,478,409,69,68,315,60,245,40,17,0,0,0,11740,21106,15364,220,100,202,0,144,0,4,0,2265,1835,2835,1935,0,0,1302,8,24416,15370,15370,14992,20,150,513,55,-55,0,0,0,0,58,0,107,-10,1254,-1000,1317,-964,1306,-190,4042,-2164,0,1418,945,236,0,0,16788,7628,7565,7208,5797,900
2022-07-14,8,,,2022-07-14T23:56:13,37466,23255,13081,3459,10622,9685,10679,1129,4687,2061,7954,1707,4582,5797,3795,4943,4566,377,313,478,320,158,168,315,54,251,46,17,0,0,0,11734,21891,16068,162,88,178,0,144,0,4,0,2165,1779,2653,1867,0,0,1302,8,24422,15648,15864,15648,15,351,513,55,-55,0,0,0,0,58,0,107,-47,1409,-1000,1585,-1296,752,-136,3911,-2479,0,1418,945,236,0,0,17066,7356,7607,7317,5879,786
2022-07-14,9,,,2022-07-14T23:56:13,37466,23319,13081,3459,10622,9685,10679,1129,4856,2130,7954,1707,4805,5812,3704,4943,4843,100,336,478,202,276,276,315,54,251,92,17,0,0,0,11890,21917,16222,120,0,202,0,144,0,300,0,2287,1782,3053,1782,0,0,1302,8,24266,16030,16226,16030,6,569,513,56,-56,0,0,0,0,58,0,107,-28,1309,-1000,1227,-1057,852,-136,3553,-2221,0,1418,945,236,0,0,17448,6818,7289,7382,5752,1271
2022-07-14,10,,,2022-07-14T23:56:13,37466,23363,13081,3459,10622,9685,10679,1162,5289,2692,7954,1692,4803,5811,3694,4943,4872,70,70,478,94,384,371,315,54,251,92,17,0,0,0,11830,22428,16603,120,0,202,0,144,0,300,0,2164,1778,2930,1778,0,0,1302,8,24326,16421,16610,16421,9,762,513,55,-55,0,0,0,0,58,0,107,-4,1409,-1000,1126,-1076,852,-136,3552,-2216,0,1418,945,236,0,0,17839,6487,6942,7385,5879,1152
