mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-06-12,1,,,2022-06-12T23:55:29,37250,22113,13081,3490,10607,9616,10679,1821,3787,116,7738,1151,5022,6100,3642,4943,3993,950,746,478,478,0,0,315,313,2,0,17,0,0,0,11719,21445,14119,58,0,174,0,140,0,0,0,1700,94,2072,94,0,0,2226,100,23205,11604,11674,11604,,,513,229,-229,0,0,0,0,189,-41,199,-100,1483,-1000,737,-500,1746,-1171,4354,-2812,0,1418,945,236,0,0,13022,10183,10509,10654,7555,1978
2022-06-12,2,,,2022-06-12T23:55:29,37250,22313,13081,3490,10607,9616,10679,1821,3488,116,7738,1151,4557,6096,3546,4943,3327,1616,675,478,478,0,0,315,313,2,0,17,0,0,0,11067,21808,13953,62,0,174,0,140,0,0,0,1700,94,2076,94,0,0,2226,100,23857,11326,11465,11326,67,0,513,229,-229,0,0,0,0,189,-41,234,-100,1528,-1000,821,-500,1835,-1238,4607,-2879,0,1418,945,236,0,0,12744,11113,10987,11229,8084,1982
2022-06-12,3,,,2022-06-12T23:55:29,37250,22619,13081,3490,10607,9616,10679,1821,3487,116,7738,920,4633,6101,3474,4943,3098,1845,763,478,478,0,0,315,313,2,0,17,0,0,0,10615,22042,13969,108,17,174,0,140,0,0,0,1700,94,2122,111,0,0,2226,100,24308,11205,11266,11205,83,0,513,229,-229,0,0,0,0,270,-117,309,-100,1577,-1000,823,-500,1811,-1243,4790,-2960,0,1418,945,236,0,0,12623,11685,11414,11708,8301,2011
2022-06-12,4,,,2022-06-12T23:55:29,37250,22541,13081,3490,10607,9616,10679,1821,3787,116,7738,920,4630,6103,3474,4943,3172,1771,742,478,478,0,0,315,313,2,0,17,0,0,0,10688,22269,13947,242,0,174,0,140,0,0,0,1700,94,2256,94,0,0,2226,100,24235,11130,11168,11130,98,0,513,229,-229,0,0,0,0,168,-69,274,-100,1558,-1000,714,-500,1756,-1222,4470,-2891,0,1418,945,236,0,0,12548,11687,11411,12168,8550,2162
2022-06-12,5,,,2022-06-12T23:55:29,37250,22587,13081,3490,10607,9616,10679,1821,3488,116,7738,920,4712,6100,3451,4943,3208,1734,333,478,478,0,0,315,313,2,0,17,0,0,0,10724,21932,13516,242,0,174,0,140,0,0,0,1700,94,2256,94,0,0,2226,100,24200,11055,11115,11055,103,1,513,229,-229,0,0,0,0,152,-49,224,-100,1553,-999,680,-454,1558,-944,4167,-2546,0,1418,945,236,0,0,12473,11727,11532,11883,8644,2162
2022-06-12,6,,,2022-06-12T23:55:29,37250,22831,13081,3490,10607,9616,10679,1821,3487,116,7738,920,5095,6113,3421,4943,3361,1582,610,478,465,13,12,315,313,2,0,17,0,0,0,10860,21804,13774,242,0,174,0,140,0,0,0,1700,94,2256,94,0,0,2226,100,24063,11175,11424,11175,88,28,513,229,-229,0,0,0,0,168,-69,199,-100,1478,-1000,692,-474,1648,-1034,4185,-2677,0,1418,945,236,0,0,12593,11470,11656,11446,8258,2162
2022-06-12,7,,,2022-06-12T23:55:29,37250,23027,13081,3490,10607,9616,10679,1806,3469,116,7738,979,5237,6099,3483,4943,3351,1592,742,478,435,43,43,315,313,2,0,17,0,0,0,10865,21811,14001,158,0,174,0,140,0,0,0,1700,94,2172,94,0,0,2226,100,24059,11723,12039,11723,75,96,513,226,-226,0,0,0,0,168,-69,199,-100,1484,-1000,764,-500,1516,-798,4131,-2467,0,1418,945,236,0,0,13141,10918,11304,10752,8037,2078
2022-06-12,8,,,2022-06-12T23:55:29,37250,22541,13081,3490,10607,9616,10679,1806,3780,117,7738,1009,5215,6330,3675,4943,3875,1068,1178,478,375,103,117,315,313,2,0,17,0,0,0,11349,21890,14702,58,0,174,0,140,0,0,0,1743,137,2115,137,0,0,2226,100,23574,12355,12693,12355,70,230,513,226,-226,0,0,0,0,248,-100,249,-100,1478,-1000,790,-500,1566,-841,4331,-2541,0,1418,945,236,0,0,13773,9801,10186,10120,7413,1978
2022-06-12,9,,,2022-06-12T23:55:29,37250,23165,13081,3490,10607,9616,10679,1806,3335,117,7738,1009,5857,6102,4480,4943,3964,978,1036,478,304,174,179,315,313,2,2,17,0,0,0,11368,21198,15431,58,0,174,0,140,0,0,0,1710,104,2082,104,0,0,2226,100,23556,13212,13436,13212,51,349,513,227,-227,0,0,0,0,273,-100,274,-100,1578,-1000,795,-500,1519,-808,4439,-2508,0,1418,945,236,0,0,14630,8926,9953,8653,5995,1978
2022-06-12,10,,,2022-06-12T23:55:29,37250,23046,13081,3490,10607,9616,10679,1806,3335,117,7738,1009,5853,6104,4929,4943,4090,853,1001,478,293,185,218,315,313,2,2,17,0,0,0,11480,21086,15882,58,0,174,0,140,0,0,0,1710,104,2082,104,0,0,2226,100,23443,13659,13856,13659,44,414,513,226,-226,0,0,0,0,243,-100,274,-100,1528,-1000,852,-500,1519,-808,4416,-2508,0,1418,945,236,0,0,15077,8366,9387,8120,5430,1978
