mkt_date,mkt_he,dacp_flag,file_ver,created_at,ont_cap,ont_ene,int_nuc_cap,int_nuc_out,int_nuc_off,int_nuc_sch,int_gas_cap,int_gas_out,int_gas_off,int_gas_sch,int_hyd_cap,int_hyd_out,int_hyd_for,int_hyd_off,int_hyd_sch,int_win_cap,int_win_out,int_win_for,int_win_sch,int_sol_cap,int_sol_out,int_sol_for,int_sol_sch,int_bio_cap,int_bio_out,int_bio_off,int_bio_sch,int_oth_cap,int_oth_out,int_oth_off,int_oth_sch,int_tot_out,int_tot_off,int_tot_sch,imp_man_off,imp_man_sch,imp_min_off,imp_min_sch,imp_mic_off,imp_mic_sch,imp_new_off,imp_new_sch,imp_que_off,imp_que_sch,imp_tot_off,imp_tot_sch,imp_tot_est,imp_tot_cap,ont_bot_cap,ont_reg,ont_tot_sup,ont_for_dem,ont_peak_dem,ont_avg_dem,ont_emb_wind,ont_emb_sol,ont_disp_cap,ont_disp_bid,ont_disp_on,ont_disp_off,ont_hdr_bid,ont_hdr_sch,ont_hdr_cur,exp_man_bid,exp_man_sch,exp_min_bid,exp_min_sch,exp_mic_bid,exp_mic_sch,exp_new_bid,exp_new_sch,exp_que_bid,exp_que_sch,exp_tot_bid,exp_tot_sch,exp_tot_cap,grh_tot,grh_min_10n,grh_min_10s,grh_lfu,grh_add,total_req,cap_excess,energy_excess,offered_cap_excess,res_not_sch,imp_not_sch
2022-09-06,1,,,2022-08-21T15:36:34,37459,24218,13081,3645,,,10679,2028,,,7946,2082,3676,,,4943,3732,1211,,478,478,0,,315,87,,,17,0,,,12538,,,,,,,,,,,,,,,2000,100,1000,100,25920,12358,,12358,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,14124,11796,11985,,,
2022-09-06,2,,,2022-08-21T15:36:34,37459,24016,13081,3645,,,10679,2028,,,7946,2082,3474,,,4943,3732,1211,,478,478,0,,315,87,,,17,0,,,12538,,,,,,,,,,,,,,,2000,100,1000,100,25920,11827,,11827,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,13593,12327,12314,,,
2022-09-06,3,,,2022-08-21T15:36:34,37459,23995,13081,3645,,,10679,2028,,,7946,2082,3453,,,4943,3732,1211,,478,478,0,,315,87,,,17,0,,,12538,,,,,,,,,,,,,,,2000,100,1000,100,25920,11560,,11560,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,13326,12594,12560,,,
2022-09-06,4,,,2022-08-21T15:36:34,37459,23899,13081,3645,,,10679,2107,,,7946,2082,3437,,,4943,3732,1211,,478,478,0,,315,87,,,17,0,,,12616,,,,,,,,,,,,,,,2000,100,1000,100,25842,11668,,11668,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,13433,12409,12357,,,
2022-09-06,5,,,2022-08-21T15:36:34,37459,23938,13081,3645,,,10679,2107,,,7946,2082,3476,,,4943,3732,1211,,478,478,0,,315,87,,,17,0,,,12616,,,,,,,,,,,,,,,2000,100,1000,100,25842,12562,,12562,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,14328,11514,11501,,,
2022-09-06,6,,,2022-08-21T15:36:34,37459,24299,13081,3645,,,10679,2107,,,7946,2082,3837,,,4943,3732,1211,,478,478,0,,315,87,,,17,0,,,12616,,,,,,,,,,,,,,,2000,100,1000,100,25842,14651,,14651,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,16416,9426,9774,,,
2022-09-06,7,,,2022-08-21T15:36:34,37459,24351,13081,3645,,,10679,2107,,,7946,1489,3889,,,4943,3732,1211,,478,478,0,,315,87,,,17,0,,,12035,,,,,,,,,,,,,,,2000,100,1000,100,26423,16739,,16739,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,18505,7918,7737,,,
2022-09-06,8,,,2022-08-21T15:36:34,37459,24214,13081,3645,,,10679,2107,,,7946,1489,3747,,,4943,3732,1211,,478,478,0,,315,82,,,17,0,,,12030,,,,,,,,,,,,,,,2000,100,1000,100,26428,17681,,17681,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,19446,6982,6659,,,
2022-09-06,9,,,2022-08-21T15:36:34,37459,24079,13081,3645,,,10679,2107,,,7946,1658,3604,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12188,,,,,,,,,,,,,,,2000,100,1000,100,26270,18224,,18224,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,19990,6280,5980,,,
2022-09-06,10,,,2022-08-21T15:36:34,37459,24174,13081,3645,,,10679,2107,,,7946,1788,3699,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12315,,,,,,,,,,,,,,,2000,100,1000,100,26143,18766,,18766,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,20531,5612,5534,,,
2022-09-06,11,,,2022-08-21T15:36:34,37459,24256,13081,3645,,,10679,2107,,,7946,1784,3781,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12311,,,,,,,,,,,,,,,2000,100,1000,100,26147,19138,,19138,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,20904,5243,5243,,,
2022-09-06,12,,,2022-08-21T15:36:34,37459,24518,13081,3645,,,10679,2107,,,7946,1784,4043,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12311,,,,,,,,,,,,,,,2000,100,1000,100,26147,19550,,19550,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,21316,4831,5093,,,
2022-09-06,13,,,2022-08-21T15:36:34,37459,24814,13081,3645,,,10679,2107,,,7946,1784,4189,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12311,,,,,,,,,,,,,,,2000,250,1000,100,26297,19845,,19845,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,473,21111,5186,5594,,,
2022-09-06,14,,,2022-08-21T15:36:34,37459,25056,13081,3645,,,10679,2107,,,7946,1784,4431,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12311,,,,,,,,,,,,,,,2000,250,1000,100,26297,19970,,19970,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,473,21236,5061,5711,,,
2022-09-06,15,,,2022-08-21T15:36:34,37459,25155,13081,3645,,,10679,2107,,,7946,1784,4530,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12311,,,,,,,,,,,,,,,2000,250,1000,100,26297,20338,,20338,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,473,21604,4693,5442,,,
2022-09-06,16,,,2022-08-21T15:36:34,37459,25338,13081,3645,,,10679,2107,,,7946,1784,4713,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12311,,,,,,,,,,,,,,,2000,250,1000,100,26297,20768,,20768,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,473,22034,4263,5195,,,
2022-09-06,17,,,2022-08-21T15:36:34,37459,25408,13081,3645,,,10679,2107,,,7946,1784,4783,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12311,,,,,,,,,,,,,,,2000,250,1000,100,26297,21091,,21091,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,473,22357,3940,4942,,,
2022-09-06,18,,,2022-08-21T15:36:34,37459,25274,13081,3645,,,10679,2107,,,7946,1784,4649,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12311,,,,,,,,,,,,,,,2000,250,1000,100,26297,20872,,20872,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,473,22138,4159,5027,,,
2022-09-06,19,,,2022-08-21T15:36:34,37459,25322,13081,3645,,,10679,2107,,,7946,2330,4697,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12847,,,,,,,,,,,,,,,2000,250,1000,100,25761,20500,,20500,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,473,21766,3995,5447,,,
2022-09-06,20,,,2022-08-21T15:36:34,37459,25198,13081,3645,,,10679,2107,,,7946,2330,4573,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12847,,,,,,,,,,,,,,,2000,250,1000,100,25761,20659,,20659,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,473,21925,3836,5164,,,
2022-09-06,21,,,2022-08-21T15:36:34,37459,24623,13081,3645,,,10679,2107,,,7946,2329,3998,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12845,,,,,,,,,,,,,,,2000,250,1000,100,25763,19816,,19816,,,513,125,,,500,,,,,,,,,,,,,,,0,1418,945,236,0,473,21082,4681,5432,,,
2022-09-06,22,,,2022-08-21T15:36:34,37459,24742,13081,3645,,,10679,2107,,,7946,2329,4267,,,4943,3732,1211,,478,478,0,,315,74,,,17,0,,,12845,,,,,,,,,,,,,,,2000,100,1000,100,25613,18479,,18479,,,513,125,,,0,,,,,,,,,,,,,,,0,1418,945,236,0,473,20245,5368,6388,,,
